"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
62,10,10.4143,0.1741,10.0692,10.7578,0,1,3,3.0452,0.0759,2.8969,3.1957,1,1,1,0.9874,0.0267,0.9358,1.041,1,1,8,8.1364,0.1769,7.79,8.4819,1,1,2.5,2.5401,0.0696,2.4057,2.6793,1,1,0.8,0.821,0.024,0.7747,0.8691,1,1,0.3,0.2744,0.0151,0.2447,0.3039,1,1,0.2,0.1963,0.0147,0.1674,0.2254,1,1,-0.15,-0.1465,0.015,-0.1757,-0.117,1,1,-0.1,-0.1004,0.0144,-0.1285,-0.072,1,1,2,1.6757,0.1244,1.4502,1.9409,0,1,0.5,0.5215,0.0609,0.4114,0.6506,1,1,0.2,0.216,0.02,0.1798,0.2582,1,1,1.5,1.6601,0.1241,1.4362,1.9214,1,1,0.4,0.4637,0.0492,0.3751,0.567,1,1,0.15,0.1656,0.0189,0.1313,0.2052,1,1,0.1,0.1043,0.0142,0.0775,0.1333,1,1,0.1,0.0983,0.014,0.0719,0.1266,1,1,0.1,0.1061,0.0142,0.0792,0.1352,1,1,0.1,0.097,0.0141,0.07,0.1257,1,1,1,0.9953,0.0145,0.9674,1.0242,1,1,1,1.0043,0.0145,0.9765,1.0331,1,1,0.3,0.2992,0.0107,0.2785,0.3203,1,1,0.3,0.2992,0.0107,0.2785,0.3203,1,1
63,10,10.0445,0.2105,9.6302,10.4565,1,1,3,3.0186,0.0832,2.8597,3.184,1,1,1,0.9838,0.025,0.9352,1.0335,1,1,8,7.9682,0.1581,7.6559,8.277,1,1,2.5,2.4949,0.0726,2.3554,2.6416,1,1,0.8,0.8013,0.0219,0.7587,0.8451,1,1,0.3,0.3164,0.0143,0.2883,0.3445,1,1,0.2,0.2152,0.0143,0.1868,0.2432,1,1,-0.15,-0.1514,0.0138,-0.1786,-0.1242,1,1,-0.1,-0.0851,0.0152,-0.1148,-0.0555,1,1,2,2.0591,0.1496,1.7883,2.3745,1,1,0.5,0.5563,0.0664,0.4337,0.6946,1,1,0.2,0.1795,0.0209,0.1414,0.2229,1,1,1.5,1.4807,0.1139,1.2763,1.7251,1,1,0.4,0.5272,0.0545,0.4279,0.6405,0,1,0.15,0.1369,0.0205,0.0973,0.1778,1,1,0.1,0.0931,0.0137,0.0678,0.1215,1,1,0.1,0.0945,0.0137,0.0689,0.1229,1,1,0.1,0.0879,0.0136,0.0626,0.1158,1,1,0.1,0.1091,0.014,0.0829,0.1381,1,1,1,0.9749,0.0141,0.9477,1.0031,1,1,1,1.0007,0.0145,0.9728,1.0296,1,1,0.3,0.2964,0.0104,0.276,0.3168,1,1,0.3,0.2964,0.0104,0.276,0.3168,1,1
64,10,10.0467,0.2188,9.6149,10.4771,1,1,3,2.8696,0.0861,2.7041,3.0415,1,1,1,0.9872,0.0265,0.936,1.04,1,1,8,8.075,0.1605,7.7633,8.392,1,1,2.5,2.5736,0.0681,2.4412,2.7091,1,1,0.8,0.7996,0.0198,0.7611,0.8385,1,1,0.3,0.3075,0.0145,0.279,0.3357,1,1,0.2,0.187,0.0149,0.1577,0.2162,1,1,-0.15,-0.1468,0.0146,-0.1754,-0.118,1,1,-0.1,-0.1149,0.0152,-0.1447,-0.085,1,1,2,2.1357,0.1564,1.8562,2.4686,1,1,0.5,0.626,0.0645,0.5078,0.7596,0,1,0.2,0.1938,0.0203,0.1566,0.2357,1,1,1.5,1.5229,0.1144,1.3195,1.7677,1,1,0.4,0.4784,0.0504,0.3871,0.5852,1,1,0.15,0.1173,0.0176,0.0845,0.1533,1,1,0.1,0.0962,0.0138,0.0703,0.1243,1,1,0.1,0.1032,0.014,0.0772,0.1317,1,1,0.1,0.0999,0.014,0.0735,0.1287,1,1,0.1,0.1092,0.0142,0.083,0.1383,1,1,1,0.9944,0.0144,0.9663,1.0228,1,1,1,1.0067,0.0146,0.9782,1.0358,1,1,0.3,0.311,0.0107,0.2901,0.3322,1,1,0.3,0.311,0.0107,0.2901,0.3322,1,1
65,10,9.9948,0.2106,9.5752,10.4062,1,1,3,3.0389,0.0791,2.8848,3.1963,1,1,1,0.994,0.026,0.943,1.0454,1,1,8,7.938,0.1757,7.5933,8.2847,1,1,2.5,2.5039,0.0677,2.3737,2.6383,1,1,0.8,0.8006,0.0215,0.7588,0.8434,1,1,0.3,0.3004,0.0134,0.2743,0.3267,1,1,0.2,0.2054,0.0147,0.1762,0.2343,1,1,-0.15,-0.1564,0.0147,-0.1853,-0.1276,1,1,-0.1,-0.1094,0.0147,-0.1384,-0.0808,1,1,2,2.0505,0.1514,1.7768,2.3737,1,1,0.5,0.5221,0.0632,0.4067,0.655,1,1,0.2,0.2032,0.0203,0.1658,0.2455,1,1,1.5,1.6781,0.126,1.4507,1.9466,1,1,0.4,0.4591,0.0481,0.3721,0.5599,1,1,0.15,0.133,0.0196,0.0956,0.1725,1,1,0.1,0.0814,0.0134,0.0563,0.1091,1,1,0.1,0.1004,0.0136,0.0747,0.1281,1,1,0.1,0.1021,0.0138,0.076,0.1303,1,1,0.1,0.1007,0.0143,0.0739,0.1303,1,1,1,0.9995,0.0145,0.9714,1.0284,1,1,1,1.0043,0.0145,0.9763,1.0331,1,1,0.3,0.3004,0.0107,0.2794,0.3215,1,1,0.3,0.3004,0.0107,0.2794,0.3215,1,1
66,10,10.0325,0.2192,9.5986,10.46,1,1,3,2.9472,0.0805,2.7925,3.1074,1,1,1,1.0069,0.0272,0.9543,1.061,1,1,8,7.9437,0.1582,7.6307,8.254,1,1,2.5,2.4256,0.0638,2.3024,2.5527,1,1,0.8,0.7821,0.0218,0.7391,0.8247,1,1,0.3,0.3063,0.0149,0.277,0.3354,1,1,0.2,0.2063,0.0154,0.1759,0.2368,1,1,-0.15,-0.1548,0.0135,-0.1814,-0.1283,1,1,-0.1,-0.0728,0.0145,-0.1013,-0.0443,1,1,2,2.1461,0.156,1.8648,2.4744,1,1,0.5,0.5308,0.064,0.4136,0.6639,1,1,0.2,0.2071,0.0219,0.1666,0.2527,1,1,1.5,1.4605,0.1137,1.2534,1.6993,1,1,0.4,0.4486,0.0472,0.3626,0.547,1,1,0.15,0.1422,0.0196,0.1069,0.1836,1,1,0.1,0.1011,0.0139,0.075,0.1296,1,1,0.1,0.1119,0.0142,0.0855,0.1407,1,1,0.1,0.0836,0.0136,0.0583,0.1117,1,1,0.1,0.1005,0.0138,0.0748,0.1291,1,1,1,0.9842,0.0142,0.9568,1.0124,1,1,1,0.9823,0.0141,0.9549,1.0105,1,1,0.3,0.3041,0.0105,0.2838,0.3249,1,1,0.3,0.3041,0.0105,0.2838,0.3249,1,1
67,10,10.0807,0.1734,9.7412,10.4186,1,1,3,3.0229,0.0839,2.8618,3.1904,1,1,1,1.0368,0.0251,0.9886,1.0878,1,1,8,7.8255,0.1772,7.4793,8.1743,1,1,2.5,2.5373,0.0666,2.4078,2.669,1,1,0.8,0.8339,0.021,0.7926,0.8749,1,1,0.3,0.2821,0.0155,0.2514,0.3124,1,1,0.2,0.2098,0.0146,0.1813,0.2387,1,1,-0.15,-0.1378,0.0152,-0.1676,-0.1081,1,1,-0.1,-0.0967,0.0147,-0.1257,-0.0677,1,1,2,1.691,0.1236,1.4684,1.9552,0,1,0.5,0.5837,0.0658,0.4618,0.7219,1,1,0.2,0.1827,0.0207,0.1446,0.2258,1,1,1.5,1.6993,0.1258,1.475,1.9682,1,1,0.4,0.4127,0.0456,0.3293,0.5078,1,1,0.15,0.1191,0.0194,0.0828,0.1587,1,1,0.1,0.1109,0.014,0.0847,0.1398,1,1,0.1,0.0976,0.0139,0.0716,0.1261,1,1,0.1,0.1092,0.014,0.0829,0.1379,1,1,0.1,0.1035,0.014,0.0771,0.1321,1,1,1,0.98,0.0142,0.9526,1.0079,1,1,1,0.9881,0.0143,0.9605,1.0164,1,1,0.3,0.2909,0.0105,0.2704,0.3117,1,1,0.3,0.2909,0.0105,0.2704,0.3117,1,1
68,10,9.9696,0.2107,9.5543,10.3845,1,1,3,2.9428,0.0802,2.7888,3.1034,1,1,1,1.0065,0.0228,0.9621,1.0516,1,1,8,8.0993,0.1623,7.7795,8.4149,1,1,2.5,2.4133,0.065,2.2871,2.5425,1,1,0.8,0.773,0.0216,0.7308,0.8155,1,1,0.3,0.2807,0.0158,0.2498,0.3115,1,1,0.2,0.1968,0.014,0.1691,0.2244,1,1,-0.15,-0.1488,0.0143,-0.1769,-0.1207,1,1,-0.1,-0.111,0.0132,-0.1369,-0.0852,1,1,2,2.0515,0.148,1.7867,2.3647,1,1,0.5,0.5349,0.0571,0.4305,0.6525,1,1,0.2,0.1525,0.019,0.1174,0.1913,0,1,1.5,1.5153,0.1181,1.3042,1.7682,1,1,0.4,0.459,0.0494,0.3687,0.5623,1,1,0.15,0.1366,0.02,0.0988,0.1771,1,1,0.1,0.1135,0.0144,0.0865,0.1431,1,1,0.1,0.0909,0.0134,0.0658,0.1181,1,1,0.1,0.0971,0.0138,0.0712,0.1251,1,1,0.1,0.0776,0.0133,0.0528,0.105,1,1,1,1.007,0.0146,0.9789,1.0361,1,1,1,0.9913,0.0144,0.9633,1.0201,1,1,0.3,0.3023,0.0106,0.2814,0.3232,1,1,0.3,0.3023,0.0106,0.2814,0.3232,1,1
69,10,10.117,0.2159,9.6935,10.5401,1,1,3,2.9665,0.0777,2.8176,3.1248,1,1,1,0.9804,0.027,0.9283,1.0347,1,1,8,7.7147,0.1399,7.4424,7.9891,0,1,2.5,2.5884,0.071,2.4512,2.7291,1,1,0.8,0.8351,0.0228,0.7902,0.8804,1,1,0.3,0.2834,0.0142,0.2555,0.3113,1,1,0.2,0.1933,0.0148,0.1643,0.2225,1,1,-0.15,-0.1848,0.0142,-0.2125,-0.157,0,1,-0.1,-0.1168,0.0144,-0.1452,-0.0888,1,1,2,2.0869,0.1518,1.8174,2.4072,1,1,0.5,0.5167,0.0612,0.4051,0.6452,1,1,0.2,0.2114,0.0203,0.1747,0.2541,1,1,1.5,1.313,0.0992,1.1335,1.521,1,1,0.4,0.4794,0.0524,0.3839,0.5897,1,1,0.15,0.1522,0.02,0.1146,0.1935,1,1,0.1,0.0929,0.0136,0.0675,0.1207,1,1,0.1,0.1014,0.0137,0.0757,0.1296,1,1,0.1,0.0934,0.0138,0.0676,0.1216,1,1,0.1,0.0991,0.0136,0.0738,0.1272,1,1,1,0.9861,0.0143,0.9583,1.0142,1,1,1,1.0103,0.0146,0.9819,1.0389,1,1,0.3,0.3081,0.0106,0.2873,0.3291,1,1,0.3,0.3081,0.0106,0.2873,0.3291,1,1
70,10,9.9017,0.1792,9.5515,10.2567,1,1,3,2.9431,0.0859,2.7789,3.1151,1,1,1,0.981,0.0251,0.9327,1.0312,1,1,8,7.8287,0.1491,7.5354,8.1189,1,1,2.5,2.6655,0.0716,2.5254,2.8077,0,1,0.8,0.8515,0.0233,0.8056,0.8975,0,1,0.3,0.2818,0.0147,0.2528,0.3101,1,1,0.2,0.2206,0.014,0.1931,0.2485,1,1,-0.15,-0.1573,0.0134,-0.1834,-0.1306,1,1,-0.1,-0.0946,0.013,-0.1198,-0.0688,1,1,2,1.7365,0.129,1.5067,2.0113,1,1,0.5,0.6295,0.0666,0.505,0.7663,0,1,0.2,0.1848,0.0212,0.1449,0.2282,1,1,1.5,1.4054,0.1068,1.214,1.6298,1,1,0.4,0.4223,0.0488,0.3342,0.5251,1,1,0.15,0.1451,0.0182,0.1122,0.1835,1,1,0.1,0.1019,0.0143,0.0751,0.1314,1,1,0.1,0.0905,0.0138,0.0645,0.119,1,1,0.1,0.0838,0.0137,0.0578,0.1115,1,1,0.1,0.0785,0.013,0.0546,0.1053,1,1,1,0.99,0.0143,0.9627,1.0185,1,1,1,1.0158,0.0148,0.9872,1.0452,1,1,0.3,0.3015,0.0107,0.281,0.3228,1,1,0.3,0.3015,0.0107,0.281,0.3228,1,1
71,10,10.0485,0.2169,9.6256,10.4746,1,1,3,3.0926,0.0854,2.9277,3.265,1,1,1,0.9883,0.0238,0.9422,1.0362,1,1,8,8.2043,0.1604,7.892,8.5194,1,1,2.5,2.4784,0.0679,2.3492,2.6154,1,1,0.8,0.7809,0.0224,0.7375,0.8255,1,1,0.3,0.3319,0.0154,0.3016,0.3618,0,1,0.2,0.1972,0.0151,0.1675,0.2268,1,1,-0.15,-0.1317,0.0141,-0.1594,-0.1042,1,1,-0.1,-0.1083,0.0154,-0.1383,-0.0781,1,1,2,2.1221,0.1556,1.8428,2.4533,1,1,0.5,0.5791,0.0687,0.4543,0.7233,1,1,0.2,0.1697,0.02,0.1329,0.2115,1,1,1.5,1.4866,0.1161,1.2771,1.7331,1,1,0.4,0.4871,0.0495,0.3967,0.5909,1,1,0.15,0.147,0.0189,0.1124,0.1869,1,1,0.1,0.1099,0.0137,0.0843,0.1383,1,1,0.1,0.1046,0.0141,0.078,0.133,1,1,0.1,0.0944,0.0135,0.0689,0.1216,1,1,0.1,0.1086,0.0147,0.0811,0.1387,1,1,1,1.0144,0.0147,0.9861,1.0437,1,1,1,1.0137,0.0147,0.9851,1.043,1,1,0.3,0.305,0.0108,0.284,0.3265,1,1,0.3,0.305,0.0108,0.284,0.3265,1,1
72,10,9.8319,0.1906,9.4559,10.2092,1,1,3,3.0476,0.0841,2.8872,3.2148,1,1,1,1.0326,0.0262,0.9816,1.0844,1,1,8,8.1565,0.1693,7.8196,8.4873,1,1,2.5,2.5911,0.0666,2.4619,2.7239,1,1,0.8,0.7914,0.0219,0.7488,0.8346,1,1,0.3,0.3149,0.0136,0.2879,0.3414,1,1,0.2,0.2037,0.0153,0.1734,0.2333,1,1,-0.15,-0.1508,0.0153,-0.1804,-0.1205,1,1,-0.1,-0.0771,0.0148,-0.106,-0.048,1,1,2,1.8531,0.1371,1.607,2.1429,1,1,0.5,0.5371,0.0647,0.4174,0.6716,1,1,0.2,0.1932,0.0195,0.1574,0.234,1,1,1.5,1.5842,0.1198,1.368,1.8374,1,1,0.4,0.4536,0.0485,0.3654,0.5544,1,1,0.15,0.1483,0.0182,0.1143,0.1857,1,1,0.1,0.084,0.0133,0.0595,0.1115,1,1,0.1,0.1063,0.014,0.0803,0.1351,1,1,0.1,0.1108,0.014,0.0843,0.1394,1,1,0.1,0.1044,0.0138,0.0786,0.1329,1,1,1,0.9797,0.0141,0.9525,1.0077,1,1,1,0.9975,0.0144,0.9697,1.026,1,1,0.3,0.3021,0.0106,0.2815,0.3228,1,1,0.3,0.3021,0.0106,0.2815,0.3228,1,1
73,10,10.0743,0.196,9.6864,10.4594,1,1,3,3.0038,0.0755,2.8575,3.1545,1,1,1,0.9999,0.0265,0.949,1.0527,1,1,8,7.8655,0.1487,7.5739,8.1579,1,1,2.5,2.4813,0.0634,2.3594,2.609,1,1,0.8,0.7977,0.022,0.7554,0.841,1,1,0.3,0.3009,0.0147,0.2719,0.3297,1,1,0.2,0.2089,0.0143,0.1807,0.237,1,1,-0.15,-0.1266,0.0163,-0.1586,-0.0949,1,1,-0.1,-0.1233,0.0137,-0.1502,-0.0963,1,1,2,1.8929,0.1389,1.641,2.1839,1,1,0.5,0.478,0.0592,0.373,0.605,1,1,0.2,0.2045,0.0207,0.1663,0.2477,1,1,1.5,1.3714,0.1062,1.1788,1.5963,1,1,0.4,0.3934,0.0452,0.312,0.4886,1,1,0.15,0.1381,0.0184,0.1034,0.1757,1,1,0.1,0.1015,0.0138,0.0757,0.1299,1,1,0.1,0.0956,0.0139,0.0695,0.1239,1,1,0.1,0.125,0.0146,0.0978,0.1553,1,1,0.1,0.0865,0.0134,0.0613,0.1137,1,1,1,1.0332,0.0151,1.0043,1.0633,0,1,1,1.0356,0.015,1.0065,1.0655,0,1,0.3,0.3132,0.011,0.2918,0.3351,1,1,0.3,0.3132,0.011,0.2918,0.3351,1,1
74,10,9.548,0.1877,9.181,9.9129,0,1,3,2.9651,0.0866,2.8006,3.1399,1,1,1,0.9728,0.0237,0.9287,1.0211,1,1,8,7.675,0.1448,7.3931,7.9603,0,1,2.5,2.496,0.0698,2.3597,2.6349,1,1,0.8,0.8088,0.0207,0.7689,0.8499,1,1,0.3,0.3101,0.0159,0.2786,0.3411,1,1,0.2,0.2019,0.0136,0.1752,0.2285,1,1,-0.15,-0.1383,0.0146,-0.1671,-0.1097,1,1,-0.1,-0.1001,0.0155,-0.1306,-0.0697,1,1,2,1.8256,0.1351,1.5817,2.1144,1,1,0.5,0.5942,0.0645,0.4762,0.7289,1,1,0.2,0.1567,0.0191,0.1215,0.1954,0,1,1.5,1.3806,0.1036,1.1943,1.5995,1,1,0.4,0.4889,0.0499,0.3982,0.5941,1,1,0.15,0.1235,0.018,0.0896,0.1605,1,1,0.1,0.117,0.0142,0.0904,0.146,1,1,0.1,0.0801,0.0133,0.0556,0.1077,1,1,0.1,0.1041,0.0138,0.0783,0.1321,1,1,0.1,0.1128,0.0142,0.0864,0.1422,1,1,1,1.0011,0.0145,0.973,1.0304,1,1,1,1.0023,0.0145,0.9743,1.0311,1,1,0.3,0.3003,0.0106,0.2797,0.3214,1,1,0.3,0.3003,0.0106,0.2797,0.3214,1,1
75,10,9.9291,0.2109,9.5135,10.3442,1,1,3,2.9488,0.0773,2.7994,3.1023,1,1,1,0.988,0.0255,0.9386,1.0388,1,1,8,7.7942,0.1437,7.5121,8.0791,1,1,2.5,2.6513,0.0725,2.5116,2.7961,0,1,0.8,0.8313,0.0225,0.7877,0.8761,1,1,0.3,0.3042,0.0143,0.276,0.3322,1,1,0.2,0.2078,0.0154,0.1775,0.2379,1,1,-0.15,-0.1417,0.0147,-0.1705,-0.1127,1,1,-0.1,-0.0905,0.0144,-0.1188,-0.0623,1,1,2,2.0605,0.1511,1.7904,2.3849,1,1,0.5,0.473,0.059,0.366,0.5989,1,1,0.2,0.1896,0.0191,0.1543,0.2292,1,1,1.5,1.3521,0.1031,1.1657,1.5688,1,1,0.4,0.4706,0.0538,0.3708,0.5832,1,1,0.15,0.1453,0.0207,0.107,0.1884,1,1,0.1,0.0943,0.0136,0.0688,0.1223,1,1,0.1,0.1095,0.014,0.0832,0.1382,1,1,0.1,0.1025,0.0143,0.0758,0.1321,1,1,0.1,0.0994,0.014,0.0726,0.1277,1,1,1,0.9964,0.0145,0.9682,1.0253,1,1,1,1.0266,0.0149,0.9978,1.0564,1,1,0.3,0.2992,0.0108,0.2782,0.3207,1,1,0.3,0.2992,0.0108,0.2782,0.3207,1,1
76,10,9.7358,0.1649,9.4113,10.0603,1,1,3,2.9514,0.0868,2.7834,3.1248,1,1,1,0.9986,0.0305,0.9393,1.0586,1,1,8,8.1194,0.1556,7.8101,8.4255,1,1,2.5,2.5464,0.0752,2.4029,2.6982,1,1,0.8,0.8342,0.0233,0.7898,0.8809,1,1,0.3,0.2899,0.0152,0.2602,0.3194,1,1,0.2,0.2247,0.0131,0.1986,0.2503,1,1,-0.15,-0.1517,0.0137,-0.1785,-0.1249,1,1,-0.1,-0.0856,0.0151,-0.1155,-0.0564,1,1,2,1.58,0.1209,1.3633,1.8386,0,1,0.5,0.606,0.0696,0.4807,0.7529,1,1,0.2,0.2402,0.0239,0.1967,0.2904,1,1,1.5,1.4526,0.1123,1.25,1.6883,1,1,0.4,0.535,0.0559,0.4325,0.6531,0,1,0.15,0.1521,0.0201,0.1147,0.1938,1,1,0.1,0.1063,0.0141,0.0801,0.1351,1,1,0.1,0.0761,0.0128,0.0523,0.1026,1,1,0.1,0.0884,0.0133,0.0631,0.1154,1,1,0.1,0.1065,0.0139,0.0803,0.1354,1,1,1,1.0046,0.0145,0.9766,1.0333,1,1,1,0.9908,0.0144,0.9628,1.0195,1,1,0.3,0.3039,0.0107,0.2832,0.325,1,1,0.3,0.3039,0.0107,0.2832,0.325,1,1
77,10,9.9558,0.1908,9.5802,10.3332,1,1,3,3.0783,0.0823,2.9192,3.2401,1,1,1,1.0794,0.0277,1.0253,1.1346,0,1,8,7.8546,0.1476,7.5658,8.1456,1,1,2.5,2.5617,0.0675,2.4317,2.6973,1,1,0.8,0.8399,0.0211,0.7997,0.8824,1,1,0.3,0.3036,0.0133,0.2773,0.3296,1,1,0.2,0.2155,0.0145,0.1869,0.244,1,1,-0.15,-0.1621,0.0132,-0.1881,-0.1361,1,1,-0.1,-0.12,0.0143,-0.148,-0.0918,1,1,2,1.8763,0.1379,1.6308,2.17,1,1,0.5,0.4866,0.0635,0.3717,0.6204,1,1,0.2,0.2071,0.0207,0.1691,0.2501,1,1,1.5,1.4086,0.1055,1.2189,1.6322,1,1,0.4,0.4358,0.0497,0.3459,0.5408,1,1,0.15,0.1289,0.0183,0.0945,0.1669,1,1,0.1,0.0788,0.0132,0.054,0.1059,1,1,0.1,0.0974,0.0139,0.0711,0.1258,1,1,0.1,0.0818,0.0134,0.0568,0.1093,1,1,0.1,0.0965,0.014,0.0702,0.1249,1,1,1,1.0105,0.0146,0.9823,1.0396,1,1,1,0.9876,0.0144,0.9601,1.0161,1,1,0.3,0.2968,0.0106,0.276,0.3176,1,1,0.3,0.2968,0.0106,0.276,0.3176,1,1
78,10,9.9847,0.1837,9.6226,10.3439,1,1,3,2.9961,0.0769,2.8498,3.1513,1,1,1,1.0505,0.0267,0.9986,1.1037,1,1,8,8.1259,0.1498,7.8348,8.4171,1,1,2.5,2.5775,0.0673,2.4475,2.7111,1,1,0.8,0.8509,0.023,0.8065,0.8965,0,1,0.3,0.283,0.0153,0.2527,0.313,1,1,0.2,0.182,0.014,0.1545,0.2095,1,1,-0.15,-0.1537,0.0165,-0.1857,-0.1213,1,1,-0.1,-0.0959,0.0146,-0.1248,-0.0674,1,1,2,1.7941,0.1313,1.557,2.0727,1,1,0.5,0.4626,0.0582,0.3587,0.5852,1,1,0.2,0.2007,0.0202,0.1639,0.2425,1,1,1.5,1.3984,0.1051,1.2081,1.6208,1,1,0.4,0.4572,0.0498,0.3671,0.563,1,1,0.15,0.1595,0.0182,0.1259,0.1974,1,1,0.1,0.1097,0.0142,0.0836,0.139,1,1,0.1,0.0886,0.0138,0.0623,0.1169,1,1,0.1,0.1265,0.0147,0.099,0.1569,1,1,0.1,0.1005,0.0138,0.0748,0.1289,1,1,1,0.9746,0.0141,0.9474,1.0026,1,1,1,0.991,0.0144,0.9633,1.0195,1,1,0.3,0.2745,0.0105,0.2542,0.2953,0,1,0.3,0.2745,0.0105,0.2542,0.2953,0,1
