"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
79,10,10.4358,0.2132,10.0216,10.8575,0,1,3,2.9064,0.1158,2.687,3.1432,1,1,1,0.9926,0.0389,0.9176,1.0704,1,1,8,8.1421,0.2118,7.7285,8.5589,1,1,2.5,2.4133,0.0956,2.2321,2.6084,1,1,0.8,0.7519,0.0343,0.6862,0.8198,1,1,0.3,0.2937,0.0275,0.2402,0.3471,1,1,0.2,0.1812,0.0283,0.1246,0.2362,1,1,-0.15,-0.1206,0.0264,-0.173,-0.0685,1,1,-0.1,-0.0966,0.0261,-0.1482,-0.0471,1,1,2,1.9512,0.1557,1.673,2.284,1,1,0.5,0.547,0.0808,0.398,0.7171,1,1,0.2,0.2375,0.0271,0.1864,0.2931,1,1,1.5,1.6874,0.1482,1.4107,1.9932,1,1,0.4,0.5084,0.0684,0.3839,0.6508,1,1,0.15,0.1665,0.0316,0.1073,0.2312,1,1,0.1,0.0717,0.0185,0.043,0.1145,1,1,0.1,0.1075,0.0305,0.0541,0.1719,1,1,0.1,0.0748,0.0202,0.044,0.1221,1,1,0.1,0.0849,0.0248,0.0464,0.1411,1,1,1,0.974,0.0296,0.9175,1.033,1,1,1,0.9963,0.0303,0.9386,1.0572,1,1,0.3,0.2993,0.0221,0.2569,0.3434,1,1,0.3,0.2993,0.0221,0.2569,0.3434,1,1
80,10,9.9371,0.2009,9.5444,10.3307,1,1,3,3.0273,0.1255,2.7911,3.2795,1,1,1,0.9961,0.0372,0.9248,1.0707,1,1,8,7.6856,0.1723,7.3511,8.0249,1,1,2.5,2.4939,0.1043,2.2962,2.7067,1,1,0.8,0.8204,0.0321,0.7566,0.8828,1,1,0.3,0.3029,0.0281,0.2476,0.3579,1,1,0.2,0.1755,0.0274,0.1211,0.2289,1,1,-0.15,-0.1492,0.0279,-0.2023,-0.0935,1,1,-0.1,-0.1019,0.0251,-0.1502,-0.0527,1,1,2,1.8369,0.143,1.5773,2.1377,1,1,0.5,0.5958,0.091,0.4307,0.7877,1,1,0.2,0.2121,0.0276,0.1604,0.268,1,1,1.5,1.4893,0.1167,1.2773,1.7321,1,1,0.4,0.5088,0.0671,0.3854,0.6483,1,1,0.15,0.0894,0.0244,0.0502,0.1433,0,1,0.1,0.1005,0.0282,0.0535,0.161,1,1,0.1,0.0981,0.0278,0.052,0.1592,1,1,0.1,0.106,0.031,0.0539,0.1734,1,1,0.1,0.0801,0.0222,0.0455,0.1306,1,1,1,0.9539,0.0291,0.8986,1.012,1,1,1,1.0085,0.0307,0.9497,1.0706,1,1,0.3,0.2861,0.0219,0.2444,0.3301,1,1,0.3,0.2861,0.0219,0.2444,0.3301,1,1
81,10,10.1855,0.2127,9.7657,10.6022,1,1,3,3.0959,0.1213,2.8658,3.3433,1,1,1,1.0184,0.0351,0.9499,1.0872,1,1,8,7.862,0.1608,7.5457,8.1756,1,1,2.5,2.647,0.1168,2.4292,2.8845,1,1,0.8,0.8651,0.0366,0.7953,0.9378,1,1,0.3,0.2887,0.0272,0.2351,0.3422,1,1,0.2,0.2141,0.03,0.1552,0.2727,1,1,-0.15,-0.1752,0.0268,-0.2274,-0.122,1,1,-0.1,-0.0774,0.0268,-0.1305,-0.0248,1,1,2,1.9769,0.1548,1.7004,2.3051,1,1,0.5,0.4859,0.0756,0.3531,0.6482,1,1,0.2,0.1849,0.0237,0.1373,0.2317,1,1,1.5,1.3373,0.1184,1.1246,1.5854,1,1,0.4,0.5312,0.074,0.3997,0.6893,1,1,0.15,0.1594,0.0295,0.0997,0.2164,1,1,0.1,0.0809,0.0225,0.0449,0.132,1,1,0.1,0.1504,0.0345,0.0827,0.2182,1,1,0.1,0.1052,0.0306,0.0534,0.1707,1,1,0.1,0.0915,0.0274,0.0482,0.1525,1,1,1,0.9923,0.0302,0.9345,1.0527,1,1,1,0.9408,0.029,0.8857,0.9997,0,1,0.3,0.2907,0.0216,0.2489,0.3338,1,1,0.3,0.2907,0.0216,0.2489,0.3338,1,1
82,10,10.2601,0.2101,9.8459,10.6765,1,1,3,2.9816,0.1121,2.7649,3.2039,1,1,1,0.9788,0.0361,0.9084,1.0496,1,1,8,7.8973,0.1856,7.536,8.2638,1,1,2.5,2.4352,0.1008,2.2423,2.6365,1,1,0.8,0.7907,0.0343,0.724,0.8589,1,1,0.3,0.273,0.0274,0.2202,0.3272,1,1,0.2,0.1867,0.0279,0.1322,0.2415,1,1,-0.15,-0.1551,0.027,-0.209,-0.1032,1,1,-0.1,-0.1079,0.0282,-0.1632,-0.0532,1,1,2,1.8994,0.1544,1.6209,2.228,1,1,0.5,0.4893,0.0769,0.3514,0.652,1,1,0.2,0.2126,0.0278,0.1587,0.2684,1,1,1.5,1.5516,0.1327,1.3036,1.8271,1,1,0.4,0.4826,0.0648,0.3652,0.619,1,1,0.15,0.1408,0.0303,0.0868,0.2028,1,1,0.1,0.0825,0.0231,0.0465,0.1347,1,1,0.1,0.0905,0.0265,0.0485,0.15,1,1,0.1,0.0862,0.024,0.0478,0.1405,1,1,0.1,0.1268,0.0342,0.0639,0.1953,1,1,1,0.9946,0.0308,0.9369,1.0571,1,1,1,1.0136,0.0307,0.9549,1.0754,1,1,0.3,0.315,0.0224,0.2722,0.3599,1,1,0.3,0.315,0.0224,0.2722,0.3599,1,1
83,10,10.1754,0.2116,9.764,10.5921,1,1,3,2.8509,0.1223,2.612,3.0964,1,1,1,0.9752,0.0371,0.9026,1.0487,1,1,8,8.0716,0.1887,7.7042,8.4453,1,1,2.5,2.5393,0.1033,2.3432,2.7502,1,1,0.8,0.802,0.0334,0.7374,0.8691,1,1,0.3,0.3344,0.027,0.2826,0.3886,1,1,0.2,0.1729,0.0277,0.1189,0.2266,1,1,-0.15,-0.1699,0.026,-0.2209,-0.1185,1,1,-0.1,-0.1386,0.0269,-0.1916,-0.0856,1,1,2,1.926,0.1472,1.6604,2.2383,1,1,0.5,0.5731,0.081,0.4267,0.7441,1,1,0.2,0.1729,0.0266,0.1224,0.2268,1,1,1.5,1.5827,0.1347,1.3365,1.8624,1,1,0.4,0.5237,0.0716,0.3939,0.673,1,1,0.15,0.1592,0.0278,0.1058,0.215,1,1,0.1,0.0864,0.0246,0.0476,0.1415,1,1,0.1,0.098,0.0284,0.0508,0.1594,1,1,0.1,0.1,0.0286,0.053,0.1624,1,1,0.1,0.0879,0.026,0.0472,0.1461,1,1,1,1.0222,0.0313,0.9631,1.085,1,1,1,0.9593,0.0294,0.9032,1.0187,1,1,0.3,0.2888,0.0221,0.246,0.3328,1,1,0.3,0.2888,0.0221,0.246,0.3328,1,1
84,10,9.793,0.2034,9.3971,10.1929,1,1,3,3.1001,0.1266,2.8611,3.3559,1,1,1,1.0034,0.0359,0.9339,1.0764,1,1,8,7.8791,0.175,7.5401,8.2258,1,1,2.5,2.6384,0.1193,2.4166,2.8814,1,1,0.8,0.8643,0.0345,0.7979,0.9337,1,1,0.3,0.2712,0.0282,0.2152,0.3249,1,1,0.2,0.1854,0.0281,0.1301,0.24,1,1,-0.15,-0.1572,0.0273,-0.2107,-0.1032,1,1,-0.1,-0.0903,0.0288,-0.1469,-0.0334,1,1,2,1.8612,0.1442,1.6009,2.1648,1,1,0.5,0.5888,0.0908,0.4249,0.7805,1,1,0.2,0.1897,0.027,0.1391,0.2448,1,1,1.5,1.5634,0.1207,1.3447,1.8186,1,1,0.4,0.5712,0.0749,0.4355,0.7263,0,1,0.15,0.1062,0.0263,0.0573,0.16,1,1,0.1,0.0848,0.0246,0.0464,0.1402,1,1,0.1,0.0848,0.0243,0.0463,0.1392,1,1,0.1,0.0879,0.025,0.0484,0.1443,1,1,0.1,0.147,0.0342,0.0803,0.2145,1,1,1,0.9865,0.0307,0.9281,1.0485,1,1,1,1.0269,0.0311,0.9678,1.0893,1,1,0.3,0.3377,0.0228,0.2938,0.3829,1,1,0.3,0.3377,0.0228,0.2938,0.3829,1,1
85,10,10.043,0.2222,9.6103,10.4804,1,1,3,2.7566,0.1076,2.5526,2.9755,0,1,1,0.9384,0.0329,0.8751,1.0052,1,1,8,8.2146,0.2028,7.8277,8.6192,1,1,2.5,2.5432,0.1013,2.3504,2.7475,1,1,0.8,0.7728,0.0316,0.71,0.8334,1,1,0.3,0.3104,0.027,0.2565,0.3625,1,1,0.2,0.2029,0.0284,0.1468,0.2584,1,1,-0.15,-0.1363,0.0264,-0.1878,-0.0846,1,1,-0.1,-0.0912,0.0266,-0.143,-0.0393,1,1,2,2.0649,0.1582,1.7786,2.4041,1,1,0.5,0.5521,0.0747,0.4152,0.7093,1,1,0.2,0.1674,0.0258,0.1184,0.2193,1,1,1.5,1.7039,0.1356,1.4598,1.9905,1,1,0.4,0.4799,0.0617,0.3667,0.6076,1,1,0.15,0.1148,0.0249,0.0661,0.1651,1,1,0.1,0.0768,0.021,0.044,0.1253,1,1,0.1,0.1052,0.0293,0.0551,0.1684,1,1,0.1,0.0888,0.0248,0.0483,0.1438,1,1,0.1,0.0832,0.0234,0.0466,0.1369,1,1,1,0.9682,0.0293,0.9122,1.0269,1,1,1,0.9438,0.0287,0.8894,1.0017,1,1,0.3,0.2726,0.0213,0.232,0.3148,1,1,0.3,0.2726,0.0213,0.232,0.3148,1,1
86,10,10.0428,0.1987,9.657,10.4322,1,1,3,3.1269,0.1323,2.878,3.3939,1,1,1,1.0276,0.0396,0.9531,1.1082,1,1,8,8.0366,0.1838,7.6808,8.3999,1,1,2.5,2.3382,0.0902,2.1685,2.5211,1,1,0.8,0.7554,0.0302,0.6968,0.814,1,1,0.3,0.3037,0.03,0.244,0.362,1,1,0.2,0.1773,0.027,0.1247,0.2303,1,1,-0.15,-0.1676,0.0254,-0.2178,-0.1181,1,1,-0.1,-0.1347,0.0293,-0.1926,-0.0772,1,1,2,1.8311,0.1412,1.5765,2.1271,1,1,0.5,0.5838,0.0908,0.4162,0.7741,1,1,0.2,0.2234,0.0271,0.1723,0.2792,1,1,1.5,1.5674,0.1228,1.3455,1.8249,1,1,0.4,0.4414,0.0536,0.3452,0.5541,1,1,0.15,0.0818,0.0211,0.0469,0.127,0,1,0.1,0.1475,0.0339,0.0812,0.2145,1,1,0.1,0.098,0.0275,0.0531,0.1586,1,1,0.1,0.0869,0.0235,0.0491,0.1391,1,1,0.1,0.1396,0.0346,0.0736,0.2078,1,1,1,0.9881,0.031,0.9292,1.0506,1,1,1,0.9567,0.0289,0.9016,1.0151,1,1,0.3,0.3046,0.0218,0.2627,0.3481,1,1,0.3,0.3046,0.0218,0.2627,0.3481,1,1
87,10,9.6179,0.2082,9.2075,10.0258,1,1,3,3.1014,0.1352,2.8457,3.38,1,1,1,1.0031,0.0369,0.934,1.0779,1,1,8,7.8029,0.1665,7.4778,8.1344,1,1,2.5,2.5271,0.1095,2.3188,2.7487,1,1,0.8,0.8202,0.0339,0.7551,0.8881,1,1,0.3,0.3298,0.0278,0.2762,0.3846,1,1,0.2,0.1806,0.0285,0.1244,0.2366,1,1,-0.15,-0.1343,0.026,-0.1854,-0.083,1,1,-0.1,-0.1212,0.028,-0.1764,-0.0666,1,1,2,1.9255,0.1487,1.6595,2.2429,1,1,0.5,0.6178,0.0943,0.4453,0.8151,1,1,0.2,0.1744,0.0273,0.1228,0.2292,1,1,1.5,1.4181,0.1147,1.2071,1.6601,1,1,0.4,0.5271,0.071,0.3963,0.6751,1,1,0.15,0.106,0.0289,0.0574,0.1666,1,1,0.1,0.0839,0.0233,0.0466,0.1357,1,1,0.1,0.1153,0.0339,0.0568,0.186,1,1,0.1,0.0953,0.0278,0.0506,0.1571,1,1,0.1,0.1114,0.0324,0.0565,0.1794,1,1,1,1.024,0.0316,0.9638,1.0876,1,1,1,0.995,0.0305,0.937,1.0562,1,1,0.3,0.3001,0.0225,0.2568,0.345,1,1,0.3,0.3001,0.0225,0.2568,0.345,1,1
88,10,9.7037,0.2187,9.2793,10.1364,1,1,3,2.8151,0.1178,2.5887,3.0499,1,1,1,0.957,0.0374,0.8847,1.0316,1,1,8,7.9591,0.1877,7.5955,8.3326,1,1,2.5,2.5744,0.1069,2.3718,2.7913,1,1,0.8,0.8057,0.0329,0.7407,0.8703,1,1,0.3,0.2946,0.0277,0.2408,0.3495,1,1,0.2,0.2275,0.0275,0.1731,0.281,1,1,-0.15,-0.145,0.0267,-0.197,-0.0932,1,1,-0.1,-0.0753,0.0262,-0.1268,-0.0236,1,1,2,2.0348,0.159,1.745,2.3745,1,1,0.5,0.5812,0.0815,0.4334,0.7522,1,1,0.2,0.1992,0.0272,0.1476,0.2552,1,1,1.5,1.5974,0.1247,1.3728,1.858,1,1,0.4,0.4711,0.0629,0.3582,0.602,1,1,0.15,0.0961,0.0245,0.0542,0.1474,0,1,0.1,0.0827,0.0235,0.0459,0.137,1,1,0.1,0.1077,0.0303,0.0557,0.1716,1,1,0.1,0.0903,0.026,0.0493,0.1484,1,1,0.1,0.0719,0.0186,0.043,0.1151,1,1,1,0.9951,0.0301,0.9376,1.0558,1,1,1,0.9829,0.03,0.9256,1.0431,1,1,0.3,0.3195,0.0222,0.2763,0.3637,1,1,0.3,0.3195,0.0222,0.2763,0.3637,1,1
89,10,9.9979,0.2099,9.5851,10.4113,1,1,3,2.9442,0.1129,2.7299,3.1769,1,1,1,0.9798,0.0352,0.9126,1.0508,1,1,8,8.0721,0.1706,7.739,8.4038,1,1,2.5,2.5831,0.1074,2.3813,2.8017,1,1,0.8,0.8198,0.035,0.7516,0.8883,1,1,0.3,0.3045,0.028,0.2491,0.3592,1,1,0.2,0.2403,0.0295,0.1824,0.2981,1,1,-0.15,-0.1251,0.0259,-0.1757,-0.075,1,1,-0.1,-0.1474,0.0266,-0.1995,-0.0953,1,1,2,1.9722,0.1522,1.6963,2.2944,1,1,0.5,0.4515,0.0681,0.3342,0.5991,1,1,0.2,0.1937,0.0239,0.1494,0.2437,1,1,1.5,1.402,0.1205,1.1784,1.6511,1,1,0.4,0.4497,0.0637,0.3368,0.5849,1,1,0.15,0.1367,0.0258,0.0857,0.1879,1,1,0.1,0.0935,0.0273,0.0489,0.1541,1,1,0.1,0.1382,0.0339,0.073,0.2051,1,1,0.1,0.0868,0.0247,0.0479,0.1422,1,1,0.1,0.0882,0.0252,0.0481,0.1443,1,1,1,1.0375,0.0316,0.9772,1.101,1,1,1,0.986,0.0301,0.929,1.0468,1,1,0.3,0.3258,0.0226,0.2825,0.3707,1,1,0.3,0.3258,0.0226,0.2825,0.3707,1,1
90,10,10.1253,0.2231,9.6854,10.5637,1,1,3,2.9751,0.1243,2.7402,3.2253,1,1,1,0.998,0.0365,0.9293,1.0716,1,1,8,8.2039,0.1893,7.8351,8.5807,1,1,2.5,2.4695,0.0952,2.2896,2.6636,1,1,0.8,0.7692,0.0315,0.7087,0.8313,1,1,0.3,0.3153,0.0285,0.2591,0.3704,1,1,0.2,0.1714,0.0265,0.1201,0.2239,1,1,-0.15,-0.1389,0.0259,-0.1899,-0.0882,1,1,-0.1,-0.1459,0.0265,-0.1979,-0.0937,1,1,2,2.073,0.158,1.7903,2.4081,1,1,0.5,0.5782,0.0871,0.4218,0.7611,1,1,0.2,0.1856,0.0277,0.1321,0.2407,1,1,1.5,1.5734,0.1268,1.3407,1.842,1,1,0.4,0.4584,0.0611,0.3495,0.5897,1,1,0.15,0.1133,0.0262,0.0623,0.166,1,1,0.1,0.1102,0.0324,0.055,0.1792,1,1,0.1,0.0799,0.0219,0.0459,0.1299,1,1,0.1,0.0932,0.0272,0.0493,0.1534,1,1,0.1,0.0989,0.0285,0.0517,0.1605,1,1,1,1.0076,0.0312,0.9481,1.0708,1,1,1,1.0242,0.031,0.9651,1.0864,1,1,0.3,0.3195,0.0228,0.2759,0.365,1,1,0.3,0.3195,0.0228,0.2759,0.365,1,1
91,10,9.7448,0.2255,9.304,10.1894,1,1,3,2.8549,0.1223,2.6224,3.1005,1,1,1,0.98,0.0392,0.904,1.0586,1,1,8,8.1458,0.1835,7.7828,8.5064,1,1,2.5,2.537,0.1065,2.3359,2.7568,1,1,0.8,0.8043,0.0361,0.737,0.877,1,1,0.3,0.3045,0.0278,0.2504,0.3593,1,1,0.2,0.182,0.0273,0.1286,0.2362,1,1,-0.15,-0.1577,0.0272,-0.2103,-0.1033,1,1,-0.1,-0.117,0.0262,-0.1673,-0.0662,1,1,2,2.077,0.1589,1.7918,2.4137,1,1,0.5,0.5518,0.084,0.4019,0.7309,1,1,0.2,0.2093,0.0287,0.1535,0.2675,1,1,1.5,1.5439,0.128,1.3118,1.8151,1,1,0.4,0.5005,0.0707,0.3723,0.6512,1,1,0.15,0.1613,0.0287,0.1045,0.2174,1,1,0.1,0.0927,0.027,0.0497,0.1528,1,1,0.1,0.0846,0.0239,0.046,0.1385,1,1,0.1,0.1017,0.0282,0.0542,0.1627,1,1,0.1,0.0801,0.0221,0.0455,0.1315,1,1,1,1.0051,0.0306,0.9473,1.0671,1,1,1,1.0155,0.0307,0.9568,1.0773,1,1,0.3,0.2751,0.0224,0.2321,0.3199,1,1,0.3,0.2751,0.0224,0.2321,0.3199,1,1
92,10,9.8729,0.2246,9.4289,10.3161,1,1,3,3.017,0.1237,2.7841,3.2709,1,1,1,0.9465,0.0348,0.8802,1.0177,1,1,8,7.7605,0.1742,7.423,8.1085,1,1,2.5,2.5353,0.1112,2.3241,2.7591,1,1,0.8,0.8482,0.0377,0.7745,0.9231,1,1,0.3,0.2595,0.0295,0.2019,0.3178,1,1,0.2,0.2204,0.0287,0.164,0.2775,1,1,-0.15,-0.1517,0.028,-0.206,-0.0966,1,1,-0.1,-0.0997,0.0263,-0.1517,-0.0486,1,1,2,2.0728,0.1582,1.7858,2.4062,1,1,0.5,0.6467,0.0945,0.4706,0.8428,1,1,0.2,0.1833,0.0294,0.1281,0.2443,1,1,1.5,1.4805,0.1208,1.2616,1.7344,1,1,0.4,0.4578,0.065,0.3437,0.596,1,1,0.15,0.1521,0.0294,0.0965,0.2108,1,1,0.1,0.1315,0.0356,0.0653,0.2024,1,1,0.1,0.1219,0.0347,0.0605,0.1932,1,1,0.1,0.1182,0.0337,0.0591,0.1886,1,1,0.1,0.0854,0.0244,0.0479,0.1415,1,1,1,1.0146,0.0313,0.9551,1.0769,1,1,1,1.014,0.0316,0.9541,1.0779,1,1,0.3,0.2972,0.0229,0.253,0.3426,1,1,0.3,0.2972,0.0229,0.253,0.3426,1,1
93,10,10.2622,0.2181,9.8272,10.6892,1,1,3,3.0517,0.1187,2.8255,3.2867,1,1,1,0.9825,0.0362,0.912,1.0537,1,1,8,7.8367,0.1751,7.4956,8.1837,1,1,2.5,2.5575,0.1134,2.3404,2.7852,1,1,0.8,0.8182,0.037,0.7479,0.8916,1,1,0.3,0.2681,0.0284,0.2125,0.3244,1,1,0.2,0.2155,0.0281,0.1605,0.2707,1,1,-0.15,-0.1662,0.0276,-0.2207,-0.1118,1,1,-0.1,-0.0724,0.0262,-0.1237,-0.0215,1,1,2,1.9809,0.164,1.6873,2.3312,1,1,0.5,0.5792,0.0861,0.4219,0.7609,1,1,0.2,0.2166,0.0287,0.1599,0.2736,1,1,1.5,1.4493,0.1286,1.2122,1.718,1,1,0.4,0.5424,0.0748,0.4056,0.6996,0,1,0.15,0.1535,0.0353,0.0844,0.2199,1,1,0.1,0.0843,0.0241,0.0461,0.1378,1,1,0.1,0.0994,0.0288,0.0521,0.162,1,1,0.1,0.1131,0.0329,0.058,0.1842,1,1,0.1,0.0792,0.0217,0.0456,0.1299,1,1,1,1.0066,0.0307,0.9486,1.0684,1,1,1,0.9736,0.0298,0.9165,1.0332,1,1,0.3,0.29,0.0219,0.2476,0.3335,1,1,0.3,0.29,0.0219,0.2476,0.3335,1,1
94,10,9.9462,0.2132,9.5304,10.3671,1,1,3,3.2513,0.1302,3.0082,3.515,0,1,1,1.1058,0.0367,1.0358,1.1796,0,1,8,7.8994,0.1658,7.577,8.2278,1,1,2.5,2.5165,0.1056,2.3178,2.7308,1,1,0.8,0.8345,0.0335,0.7708,0.9018,1,1,0.3,0.2708,0.0276,0.2169,0.3249,1,1,0.2,0.1724,0.0283,0.1169,0.2279,1,1,-0.15,-0.1463,0.0268,-0.1991,-0.0928,1,1,-0.1,-0.1106,0.0265,-0.1624,-0.0577,1,1,2,2.0244,0.1526,1.751,2.3494,1,1,0.5,0.5244,0.0855,0.3761,0.707,1,1,0.2,0.1963,0.0258,0.1464,0.249,1,1,1.5,1.4217,0.1135,1.2141,1.6624,1,1,0.4,0.5257,0.0678,0.4005,0.6662,0,1,0.15,0.1205,0.0271,0.0701,0.1749,1,1,0.1,0.0833,0.0235,0.0463,0.1373,1,1,0.1,0.1088,0.0314,0.0557,0.1747,1,1,0.1,0.0976,0.0288,0.0508,0.1613,1,1,0.1,0.0869,0.0249,0.0472,0.1435,1,1,1,0.9947,0.0304,0.9369,1.0559,1,1,1,0.9993,0.0306,0.9411,1.0604,1,1,0.3,0.304,0.0223,0.2611,0.3487,1,1,0.3,0.304,0.0223,0.2611,0.3487,1,1
95,10,9.5916,0.2167,9.1645,10.0173,1,1,3,3.2224,0.1435,2.9512,3.5142,1,1,1,1.026,0.0389,0.9512,1.1035,1,1,8,8.0273,0.1576,7.7194,8.3369,1,1,2.5,2.7149,0.1195,2.4958,2.9606,1,1,0.8,0.8524,0.0324,0.7915,0.9195,1,1,0.3,0.2387,0.0271,0.1861,0.292,0,1,0.2,0.194,0.026,0.1433,0.2464,1,1,-0.15,-0.1673,0.0283,-0.223,-0.1118,1,1,-0.1,-0.0833,0.0261,-0.1348,-0.0328,1,1,2,2.0346,0.1539,1.7567,2.3582,1,1,0.5,0.7586,0.1062,0.5669,0.9834,0,1,0.2,0.2183,0.0295,0.1644,0.2794,1,1,1.5,1.3634,0.108,1.1689,1.5913,1,1,0.4,0.5937,0.075,0.4567,0.7504,0,1,0.15,0.0907,0.0241,0.0512,0.1426,0,1,0.1,0.0845,0.0253,0.0462,0.1431,1,1,0.1,0.0765,0.0202,0.0446,0.1222,1,1,0.1,0.1267,0.0349,0.0631,0.1969,1,1,0.1,0.0983,0.0292,0.0516,0.1627,1,1,1,0.9513,0.0292,0.8958,1.0103,1,1,1,1.0184,0.031,0.9595,1.081,1,1,0.3,0.2705,0.0219,0.2285,0.3144,1,1,0.3,0.2705,0.0219,0.2285,0.3144,1,1
