"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
25,NA,3.344,0.1358,3.0768,3.6089,NA,1,NA,2.6617,0.0985,2.4675,2.8549,NA,1,NA,6.3218,0.1899,5.9524,6.6953,NA,1,NA,4.7894,0.1385,4.5176,5.0617,NA,1,NA,8.2995,0.1877,7.9303,8.666,NA,1,NA,6.1753,0.1484,5.8818,6.4672,NA,1,NA,9.1744,0.1852,8.8105,9.5404,NA,1,NA,7.0321,0.1566,6.7202,7.3369,NA,1,NA,9.5631,0.2058,9.1579,9.9662,NA,1,NA,7.5631,0.1635,7.2399,7.8819,NA,1,0.3,0.2072,0.0408,0.1288,0.2894,0,1,0.2,0.1451,0.0402,0.0678,0.2249,1,1,-0.15,-0.1333,0.0341,-0.2014,-0.0676,1,1,-0.1,-0.0722,0.0342,-0.1388,-0.0048,1,1,NA,1.2411,0.1057,1.0496,1.463,NA,1,NA,0.8365,0.0811,0.6873,1.0059,NA,1,NA,1.8106,0.1406,1.5591,2.1096,NA,1,NA,1.2844,0.1068,1.0916,1.5083,NA,1,NA,1.7934,0.1388,1.5442,2.0853,NA,1,NA,1.3834,0.1119,1.1805,1.6178,NA,1,NA,1.7718,0.1384,1.5224,2.0649,NA,1,NA,1.481,0.1176,1.2667,1.7282,NA,1,NA,1.9819,0.1513,1.7109,2.3012,NA,1,NA,1.5585,0.1229,1.3356,1.8199,NA,1,0.1,0.1175,0.0392,0.0559,0.2044,1,1,0.1,0.1667,0.0424,0.0852,0.2492,1,1,0.1,0.124,0.0364,0.0617,0.2002,1,1,0.1,0.1066,0.0336,0.0527,0.182,1,1,1,0.9928,0.0356,0.9258,1.0648,1,1,1,0.9609,0.0342,0.8964,1.0305,1,1,0.3,0.3344,0.0257,0.2849,0.3855,1,1,0.3,0.3344,0.0257,0.2849,0.3855,1,1
26,NA,3.4028,0.1411,3.1261,3.6795,NA,1,NA,2.6586,0.0903,2.4804,2.8352,NA,1,NA,6.6195,0.1986,6.2305,7.0083,NA,1,NA,4.9227,0.1262,4.679,5.1714,NA,1,NA,8.4307,0.2195,7.9972,8.8619,NA,1,NA,6.4223,0.1521,6.1208,6.7199,NA,1,NA,9.2899,0.2244,8.8485,9.7302,NA,1,NA,7.3408,0.1605,7.026,7.6559,NA,1,NA,9.6713,0.215,9.2478,10.0955,NA,1,NA,7.6149,0.1575,7.3053,7.9272,NA,1,0.3,0.2669,0.0387,0.1915,0.3443,1,1,0.2,0.2118,0.0383,0.1386,0.2899,1,1,-0.15,-0.1434,0.0324,-0.2072,-0.0805,1,1,-0.1,-0.0687,0.0378,-0.1439,0.0049,1,0,NA,1.282,0.1093,1.0825,1.5101,NA,1,NA,0.7108,0.0793,0.5668,0.8765,NA,1,NA,1.896,0.1462,1.633,2.2048,NA,1,NA,1.1356,0.0992,0.9544,1.3443,NA,1,NA,2.1164,0.1613,1.8282,2.4603,NA,1,NA,1.4198,0.1172,1.2051,1.665,NA,1,NA,2.1597,0.1633,1.867,2.5055,NA,1,NA,1.4984,0.1216,1.2791,1.7544,NA,1,NA,2.0593,0.1572,1.7751,2.3908,NA,1,NA,1.4788,0.1201,1.2611,1.731,NA,1,0.1,0.109,0.0359,0.0526,0.1884,1,1,0.1,0.1061,0.0349,0.0523,0.1846,1,1,0.1,0.0819,0.0237,0.0457,0.137,1,1,0.1,0.2104,0.0385,0.1352,0.286,0,1,1,0.9975,0.0361,0.929,1.0717,1,1,1,1.0237,0.0366,0.9545,1.0979,1,1,0.3,0.3345,0.0264,0.2836,0.387,1,1,0.3,0.3345,0.0264,0.2836,0.387,1,1
27,NA,3.383,0.1353,3.1194,3.6485,NA,1,NA,2.5685,0.0956,2.38,2.7551,NA,1,NA,6.3508,0.1984,5.9585,6.74,NA,1,NA,4.7152,0.1249,4.4713,4.9584,NA,1,NA,8.2069,0.2053,7.8017,8.6088,NA,1,NA,6.0744,0.1393,5.8042,6.3487,NA,1,NA,8.9924,0.2048,8.5888,9.3942,NA,1,NA,7.0704,0.14,6.7957,7.3457,NA,1,NA,9.4042,0.2112,8.9873,9.8163,NA,1,NA,7.4208,0.1463,7.1338,7.7078,NA,1,0.3,0.3475,0.0428,0.2638,0.4316,1,1,0.2,0.1416,0.0401,0.0652,0.2231,1,1,-0.15,-0.1615,0.0336,-0.2264,-0.0948,1,1,-0.1,-0.1484,0.0336,-0.2156,-0.0835,1,1,NA,1.1885,0.1115,0.9813,1.4211,NA,1,NA,0.811,0.0826,0.6572,0.9802,NA,1,NA,1.8748,0.1495,1.6063,2.188,NA,1,NA,1.1404,0.0972,0.9638,1.3448,NA,1,NA,1.9579,0.1551,1.6774,2.2865,NA,1,NA,1.2987,0.108,1.1006,1.5248,NA,1,NA,1.9545,0.1541,1.6763,2.2808,NA,1,NA,1.3064,0.1097,1.1062,1.5366,NA,1,NA,2.0105,0.158,1.7247,2.3447,NA,1,NA,1.3595,0.1112,1.1578,1.5943,NA,1,0.1,0.1287,0.0409,0.059,0.214,1,1,0.1,0.1619,0.0431,0.0782,0.2462,1,1,0.1,0.0864,0.0252,0.0475,0.1444,1,1,0.1,0.0996,0.0305,0.0517,0.1671,1,1,1,1.041,0.0389,0.9679,1.1201,1,1,1,0.9754,0.0347,0.91,1.0455,1,1,0.3,0.2985,0.0268,0.2473,0.3524,1,1,0.3,0.2985,0.0268,0.2473,0.3524,1,1
28,NA,3.4244,0.1422,3.1434,3.703,NA,1,NA,2.6197,0.1001,2.4233,2.8149,NA,1,NA,6.6127,0.1864,6.2469,6.9791,NA,1,NA,4.7187,0.1343,4.4539,4.9818,NA,1,NA,8.4746,0.213,8.0512,8.8934,NA,1,NA,6.1155,0.1524,5.8172,6.4169,NA,1,NA,9.3003,0.2121,8.8865,9.7149,NA,1,NA,7.0508,0.1614,6.7322,7.3688,NA,1,NA,9.595,0.2159,9.1724,10.0182,NA,1,NA,7.4091,0.1693,7.0754,7.7421,NA,1,0.3,0.2824,0.0398,0.2061,0.3619,1,1,0.2,0.2355,0.0365,0.1645,0.3078,1,1,-0.15,-0.1802,0.0331,-0.244,-0.1143,1,1,-0.1,-0.0839,0.0324,-0.1473,-0.02,1,1,NA,1.2954,0.1101,1.0927,1.527,NA,1,NA,0.8403,0.0847,0.6847,1.0177,NA,1,NA,1.773,0.1393,1.5221,2.0692,NA,1,NA,1.2315,0.1053,1.0412,1.4515,NA,1,NA,2.0543,0.1584,1.7729,2.3894,NA,1,NA,1.4129,0.1162,1.2003,1.6553,NA,1,NA,2.0349,0.1569,1.7493,2.3686,NA,1,NA,1.5228,0.1227,1.2997,1.7835,NA,1,NA,2.0819,0.1585,1.7969,2.4175,NA,1,NA,1.5915,0.1281,1.3613,1.8622,NA,1,0.1,0.113,0.0387,0.0523,0.1987,1,1,0.1,0.1114,0.0378,0.0518,0.1958,1,1,0.1,0.0977,0.0309,0.0494,0.1683,1,1,0.1,0.0899,0.0271,0.0487,0.1527,1,1,1,0.9667,0.035,0.901,1.0379,1,1,1,0.9809,0.0344,0.9156,1.0507,1,1,0.3,0.2947,0.0253,0.2458,0.3454,1,1,0.3,0.2947,0.0253,0.2458,0.3454,1,1
29,NA,3.3126,0.1316,3.0546,3.5694,NA,1,NA,2.5535,0.1032,2.3492,2.7555,NA,1,NA,6.44,0.1983,6.0517,6.8308,NA,1,NA,4.624,0.1392,4.3534,4.8952,NA,1,NA,8.1947,0.2113,7.7804,8.6067,NA,1,NA,6.2018,0.1611,5.8847,6.5162,NA,1,NA,8.8824,0.217,8.4585,9.3114,NA,1,NA,6.9963,0.1574,6.6851,7.3063,NA,1,NA,9.4029,0.2245,8.9592,9.8427,NA,1,NA,7.5064,0.1588,7.1927,7.8187,NA,1,0.3,0.3466,0.0405,0.2672,0.4269,1,1,0.2,0.1985,0.0381,0.1252,0.2745,1,1,-0.15,-0.114,0.0372,-0.1874,-0.042,1,1,-0.1,-0.1218,0.0332,-0.1883,-0.0572,1,1,NA,1.1605,0.1062,0.9663,1.3811,NA,1,NA,0.8738,0.0899,0.707,1.0605,NA,1,NA,1.8808,0.1489,1.6134,2.1968,NA,1,NA,1.2735,0.1069,1.0812,1.4976,NA,1,NA,2.0214,0.1575,1.7371,2.3572,NA,1,NA,1.5147,0.1223,1.2918,1.7759,NA,1,NA,2.0754,0.1627,1.7797,2.4195,NA,1,NA,1.4794,0.1194,1.2635,1.7314,NA,1,NA,2.138,0.1658,1.838,2.4893,NA,1,NA,1.4996,0.1216,1.2776,1.7558,NA,1,0.1,0.1094,0.0364,0.0522,0.1891,1,1,0.1,0.1255,0.0433,0.0548,0.2155,1,1,0.1,0.1697,0.0422,0.0861,0.2515,1,1,0.1,0.1223,0.0363,0.06,0.1985,1,1,1,1.038,0.0383,0.9653,1.116,1,1,1,1.0009,0.0365,0.9315,1.0753,1,1,0.3,0.312,0.027,0.2598,0.3657,1,1,0.3,0.312,0.027,0.2598,0.3657,1,1
30,NA,3.1729,0.1369,2.9056,3.4412,NA,1,NA,2.6148,0.0936,2.4295,2.7981,NA,1,NA,6.183,0.1818,5.8285,6.5398,NA,1,NA,4.8364,0.1327,4.5755,5.0954,NA,1,NA,7.9649,0.1927,7.5841,8.3447,NA,1,NA,6.2765,0.1562,5.9695,6.5843,NA,1,NA,8.7774,0.1961,8.3938,9.1603,NA,1,NA,7.1377,0.1625,6.8178,7.4573,NA,1,NA,9.1986,0.2074,8.788,9.6043,NA,1,NA,7.6373,0.1731,7.2963,7.9797,NA,1,0.3,0.3579,0.0401,0.2789,0.4366,1,1,0.2,0.2451,0.0376,0.1722,0.3193,1,1,-0.15,-0.2012,0.0334,-0.2663,-0.137,1,1,-0.1,-0.1419,0.0329,-0.2062,-0.0775,1,1,NA,1.223,0.1095,1.0233,1.453,NA,1,NA,0.7527,0.0819,0.6004,0.9235,NA,1,NA,1.7054,0.1378,1.4582,1.9959,NA,1,NA,1.1908,0.1039,1.0029,1.4109,NA,1,NA,1.8177,0.1452,1.5534,2.1237,NA,1,NA,1.4594,0.1193,1.2422,1.7104,NA,1,NA,1.8564,0.1472,1.5924,2.1676,NA,1,NA,1.5335,0.1237,1.3095,1.7955,NA,1,NA,1.9927,0.156,1.7136,2.3251,NA,1,NA,1.6332,0.13,1.3987,1.9054,NA,1,0.1,0.1111,0.0362,0.0537,0.1899,1,1,0.1,0.0925,0.0295,0.0478,0.1603,1,1,0.1,0.0929,0.0294,0.048,0.1603,1,1,0.1,0.0991,0.0307,0.0513,0.1682,1,1,1,0.9762,0.0357,0.9082,1.0489,1,1,1,0.9919,0.0352,0.925,1.0635,1,1,0.3,0.2701,0.0254,0.2212,0.3209,1,1,0.3,0.2701,0.0254,0.2212,0.3209,1,1
31,NA,3.3293,0.131,3.0744,3.5855,NA,1,NA,2.4674,0.0979,2.2766,2.659,NA,1,NA,6.6008,0.1791,6.2492,6.9514,NA,1,NA,4.6079,0.1313,4.3498,4.8655,NA,1,NA,8.5651,0.1999,8.1706,8.9583,NA,1,NA,6.0734,0.1454,5.7906,6.361,NA,1,NA,9.4527,0.2099,9.0367,9.8665,NA,1,NA,6.9579,0.144,6.6757,7.2402,NA,1,NA,9.7853,0.2137,9.365,10.2024,NA,1,NA,7.3733,0.1343,7.1113,7.6378,NA,1,0.3,0.2518,0.0381,0.1794,0.327,1,1,0.2,0.1893,0.0376,0.1167,0.2651,1,1,-0.15,-0.1472,0.0312,-0.2081,-0.0853,1,1,-0.1,-0.1253,0.0343,-0.1931,-0.0574,1,1,NA,1.1788,0.1046,0.9876,1.3982,NA,1,NA,0.8276,0.081,0.6788,0.9965,NA,1,NA,1.7034,0.1354,1.459,1.9871,NA,1,NA,1.2033,0.1009,1.0188,1.4172,NA,1,NA,1.9133,0.1473,1.6478,2.2289,NA,1,NA,1.356,0.1105,1.1582,1.5903,NA,1,NA,2.016,0.1536,1.7396,2.3373,NA,1,NA,1.3416,0.1089,1.1432,1.5699,NA,1,NA,2.0631,0.1571,1.7804,2.396,NA,1,NA,1.2469,0.104,1.0584,1.4661,NA,1,0.1,0.1149,0.04,0.0531,0.2029,1,1,0.1,0.0918,0.0293,0.0474,0.1597,1,1,0.1,0.077,0.0211,0.0441,0.1249,1,1,0.1,0.1016,0.0321,0.0512,0.1735,1,1,1,0.9943,0.0357,0.9271,1.0674,1,1,1,0.9532,0.0337,0.8894,1.022,1,1,0.3,0.2915,0.0253,0.243,0.3422,1,1,0.3,0.2915,0.0253,0.243,0.3422,1,1
32,NA,3.2024,0.1222,2.9621,3.4412,NA,1,NA,2.5015,0.0831,2.3381,2.6664,NA,1,NA,6.4271,0.1736,6.087,6.768,NA,1,NA,4.7463,0.1252,4.5008,4.9939,NA,1,NA,8.3459,0.1788,7.9985,8.6979,NA,1,NA,6.1179,0.1348,5.8532,6.3813,NA,1,NA,9.1027,0.2003,8.7093,9.493,NA,1,NA,6.9337,0.1406,6.6577,7.2109,NA,1,NA,9.4877,0.2004,9.0982,9.8793,NA,1,NA,7.3236,0.137,7.0543,7.5932,NA,1,0.3,0.3192,0.0426,0.2371,0.4039,1,1,0.2,0.1616,0.0387,0.087,0.2402,1,1,-0.15,-0.1694,0.0328,-0.2339,-0.1049,1,1,-0.1,-0.1532,0.0335,-0.2202,-0.0874,1,1,NA,1.0722,0.1018,0.8836,1.2829,NA,1,NA,0.652,0.0723,0.5178,0.8015,NA,1,NA,1.6188,0.132,1.3799,1.8974,NA,1,NA,1.1407,0.097,0.9635,1.3431,NA,1,NA,1.6786,0.1358,1.4337,1.9643,NA,1,NA,1.2469,0.104,1.0579,1.4637,NA,1,NA,1.9005,0.1495,1.6298,2.2159,NA,1,NA,1.3153,0.1076,1.1189,1.5408,NA,1,NA,1.897,0.1475,1.6328,2.2086,NA,1,NA,1.2708,0.1055,1.0784,1.4933,NA,1,0.1,0.1073,0.0365,0.051,0.1884,1,1,0.1,0.1515,0.0432,0.0696,0.2363,1,1,0.1,0.1145,0.034,0.0572,0.1874,1,1,0.1,0.0955,0.0306,0.049,0.1655,1,1,1,1.0126,0.0377,0.9418,1.0891,1,1,1,0.9348,0.0334,0.8708,1.0022,1,1,0.3,0.2644,0.0251,0.2162,0.3144,1,1,0.3,0.2644,0.0251,0.2162,0.3144,1,1
33,NA,3.2637,0.1193,3.0297,3.4967,NA,1,NA,2.864,0.1028,2.6615,3.0678,NA,1,NA,6.4432,0.175,6.0981,6.7846,NA,1,NA,5.072,0.1444,4.7899,5.3568,NA,1,NA,8.2994,0.1895,7.9271,8.6725,NA,1,NA,6.3319,0.1573,6.0235,6.6425,NA,1,NA,9.1401,0.199,8.7506,9.5335,NA,1,NA,7.3021,0.1672,6.9713,7.6286,NA,1,NA,9.5011,0.2076,9.0979,9.9073,NA,1,NA,7.6322,0.1788,7.28,7.9839,NA,1,0.3,0.2993,0.0413,0.2201,0.3809,1,1,0.2,0.2809,0.0408,0.2023,0.3621,0,1,-0.15,-0.201,0.0344,-0.2684,-0.1324,1,1,-0.1,-0.152,0.0334,-0.2177,-0.0874,1,1,NA,1.0435,0.0975,0.8652,1.2476,NA,1,NA,0.8472,0.0957,0.6697,1.0448,NA,1,NA,1.6405,0.131,1.4039,1.9178,NA,1,NA,1.3254,0.1176,1.112,1.5702,NA,1,NA,1.7961,0.1406,1.5411,2.0942,NA,1,NA,1.4538,0.1224,1.2319,1.7127,NA,1,NA,1.9089,0.1482,1.6429,2.2226,NA,1,NA,1.5677,0.129,1.3347,1.8407,NA,1,NA,2.0006,0.1547,1.7213,2.3296,NA,1,NA,1.6856,0.1353,1.4399,1.9691,NA,1,0.1,0.1156,0.0393,0.0532,0.2024,1,1,0.1,0.19,0.0443,0.0892,0.2682,1,1,0.1,0.1035,0.0319,0.0524,0.1732,1,1,0.1,0.1013,0.0316,0.0506,0.1718,1,1,1,0.9369,0.0341,0.873,1.0064,1,1,1,0.9554,0.0349,0.8898,1.0266,1,1,0.3,0.2704,0.0251,0.2219,0.3203,1,1,0.3,0.2704,0.0251,0.2219,0.3203,1,1
34,NA,3.2295,0.1362,2.9604,3.4959,NA,1,NA,2.6919,0.1078,2.48,2.9055,NA,1,NA,6.2029,0.185,5.8383,6.5683,NA,1,NA,4.9597,0.1399,4.6867,5.236,NA,1,NA,8.0601,0.1976,7.6705,8.4484,NA,1,NA,6.3788,0.1442,6.0937,6.6615,NA,1,NA,9.0022,0.2087,8.5916,9.4107,NA,1,NA,7.17,0.1536,6.8676,7.4728,NA,1,NA,9.4887,0.1985,9.095,9.8739,NA,1,NA,7.5126,0.1563,7.2059,7.8185,NA,1,0.3,0.2811,0.0401,0.2043,0.3617,1,1,0.2,0.1487,0.0363,0.0799,0.2214,1,1,-0.15,-0.1283,0.0362,-0.1986,-0.0567,1,1,-0.1,-0.1195,0.0328,-0.1828,-0.0552,1,1,NA,1.234,0.1076,1.0369,1.4629,NA,1,NA,0.9528,0.0868,0.7952,1.136,NA,1,NA,1.7481,0.1375,1.501,2.0391,NA,1,NA,1.2986,0.107,1.1049,1.5226,NA,1,NA,1.8802,0.1459,1.6196,2.1902,NA,1,NA,1.3582,0.1099,1.1594,1.5896,NA,1,NA,2.0031,0.1544,1.7266,2.3301,NA,1,NA,1.444,0.1152,1.2357,1.6895,NA,1,NA,1.8999,0.148,1.6336,2.213,NA,1,NA,1.4676,0.1167,1.257,1.7137,NA,1,0.1,0.0909,0.0289,0.0475,0.1573,1,1,0.1,0.1101,0.0354,0.0536,0.1877,1,1,0.1,0.1715,0.0385,0.0954,0.2474,1,1,0.1,0.0971,0.0292,0.0518,0.1635,1,1,1,0.9858,0.0358,0.9182,1.0591,1,1,1,0.9479,0.034,0.8838,1.0173,1,1,0.3,0.3276,0.0254,0.2786,0.3786,1,1,0.3,0.3276,0.0254,0.2786,0.3786,1,1
35,NA,3.5971,0.1379,3.326,3.8667,NA,1,NA,2.5091,0.0918,2.3302,2.6882,NA,1,NA,7.0515,0.1933,6.6761,7.4346,NA,1,NA,4.7176,0.1355,4.4486,4.9836,NA,1,NA,8.8167,0.2079,8.4111,9.2253,NA,1,NA,6.2896,0.1496,5.9956,6.5826,NA,1,NA,9.7095,0.2106,9.2983,10.1228,NA,1,NA,7.0573,0.1624,6.74,7.3776,NA,1,NA,10.0657,0.2173,9.6387,10.4914,NA,1,NA,7.5193,0.1641,7.1983,7.8417,NA,1,0.3,0.2844,0.0412,0.2035,0.3652,1,1,0.2,0.2826,0.0379,0.2092,0.3587,0,1,-0.15,-0.1392,0.0367,-0.2115,-0.0669,1,1,-0.1,-0.0379,0.0307,-0.0973,0.0226,0,0,NA,1.2467,0.1074,1.0524,1.4714,NA,1,NA,0.6954,0.0845,0.5374,0.8693,NA,1,NA,1.8371,0.1431,1.5803,2.1404,NA,1,NA,1.2017,0.1082,1.0014,1.4266,NA,1,NA,1.9929,0.1537,1.7181,2.3164,NA,1,NA,1.3664,0.1168,1.154,1.6102,NA,1,NA,2.0197,0.1548,1.74,2.3482,NA,1,NA,1.5114,0.1255,1.2841,1.7778,NA,1,NA,2.0934,0.1598,1.8055,2.4286,NA,1,NA,1.5128,0.1253,1.2848,1.7745,NA,1,0.1,0.147,0.0435,0.0662,0.2331,1,1,0.1,0.0929,0.0291,0.0485,0.1604,1,1,0.1,0.0977,0.0318,0.0499,0.1705,1,1,0.1,0.0956,0.0292,0.0504,0.1619,1,1,1,0.9596,0.035,0.8941,1.0314,1,1,1,1.1249,0.0404,1.0495,1.2076,0,1,0.3,0.3391,0.0273,0.2868,0.3935,1,1,0.3,0.3391,0.0273,0.2868,0.3935,1,1
36,NA,3.3955,0.1459,3.1109,3.6822,NA,1,NA,2.6996,0.094,2.5148,2.8845,NA,1,NA,6.5887,0.1992,6.2027,6.9827,NA,1,NA,4.9544,0.134,4.6905,5.2192,NA,1,NA,8.1936,0.2181,7.7664,8.621,NA,1,NA,6.3706,0.1509,6.0755,6.6674,NA,1,NA,9.1048,0.2063,8.7025,9.5111,NA,1,NA,7.1061,0.146,6.8164,7.3916,NA,1,NA,9.4313,0.2093,9.0206,9.8444,NA,1,NA,7.3998,0.1575,7.0932,7.7095,NA,1,0.3,0.3541,0.0408,0.2765,0.4359,1,1,0.2,0.1738,0.0402,0.0964,0.2547,1,1,-0.15,-0.0948,0.0321,-0.1565,-0.0301,1,1,-0.1,-0.1226,0.0342,-0.1893,-0.0565,1,1,NA,1.3199,0.1197,1.1008,1.5699,NA,1,NA,0.7678,0.0824,0.6149,0.9385,NA,1,NA,1.8795,0.1492,1.6074,2.1903,NA,1,NA,1.2188,0.1056,1.0265,1.4401,NA,1,NA,2.0761,0.1617,1.786,2.4173,NA,1,NA,1.4039,0.1154,1.1935,1.645,NA,1,NA,1.9603,0.1569,1.6763,2.289,NA,1,NA,1.3524,0.112,1.1499,1.5891,NA,1,NA,2.0004,0.1578,1.7162,2.3303,NA,1,NA,1.4751,0.1187,1.2585,1.7246,NA,1,0.1,0.108,0.0361,0.0523,0.1887,1,1,0.1,0.1847,0.0372,0.1128,0.2585,0,1,0.1,0.0852,0.0253,0.0465,0.1427,1,1,0.1,0.1042,0.0325,0.0528,0.1765,1,1,1,1.0717,0.0396,0.9973,1.1531,1,1,1,1.0197,0.036,0.9515,1.093,1,1,0.3,0.3444,0.0278,0.2913,0.3999,1,1,0.3,0.3444,0.0278,0.2913,0.3999,1,1
