Condition,Replication,Parameter,ESS,RHAT
Study1_Tb3_N500,91,Level2Mean[4],33217,1
Study1_Tb3_N500,91,Level2Mean[5],112,1.0022
Study1_Tb3_N500,91,Level2Mean[6],148,1.0008
Study1_Tb3_N500,91,Level2Mean[7],207,1.0025
Study1_Tb3_N500,91,Level2Mean[8],220,1.0003
Study1_Tb3_N500,91,Level2Sigma[1],603,1.0013
Study1_Tb3_N500,91,Level2Sigma[2],861,1.0001
Study1_Tb3_N500,91,Level2Sigma[3],1779,1.0003
Study1_Tb3_N500,91,Level2Sigma[4],6469,1.0003
Study1_Tb3_N500,91,Level2Sigma[5],149,1.0019
Study1_Tb3_N500,91,Level2Sigma[6],146,1.0009
Study1_Tb3_N500,91,Level2Sigma[7],172,1.0069
Study1_Tb3_N500,91,Level2Sigma[8],200,1
Study1_Tb3_N500,91,"sigma_innovation[1,1]",214,1.0016
Study1_Tb3_N500,91,"sigma_innovation[2,1]",429,1.0017
Study1_Tb3_N500,91,"sigma_innovation[1,2]",429,1.0017
Study1_Tb3_N500,91,"sigma_innovation[2,2]",333,1
Study1_Tb3_N500,92,Level2Mean[1],15963,1
Study1_Tb3_N500,92,Level2Mean[2],18686,1
Study1_Tb3_N500,92,Level2Mean[3],25730,1.0001
Study1_Tb3_N500,92,Level2Mean[4],31677,1
Study1_Tb3_N500,92,Level2Mean[5],317,1.0062
Study1_Tb3_N500,92,Level2Mean[6],144,1.0002
Study1_Tb3_N500,92,Level2Mean[7],238,1.0008
Study1_Tb3_N500,92,Level2Mean[8],264,1.0006
Study1_Tb3_N500,92,Level2Sigma[1],901,1.005
Study1_Tb3_N500,92,Level2Sigma[2],1056,1.0004
Study1_Tb3_N500,92,Level2Sigma[3],2642,1.001
Study1_Tb3_N500,92,Level2Sigma[4],8014,1.0004
Study1_Tb3_N500,92,Level2Sigma[5],162,1.0117
Study1_Tb3_N500,92,Level2Sigma[6],163,1.0014
Study1_Tb3_N500,92,Level2Sigma[7],163,1.0002
Study1_Tb3_N500,92,Level2Sigma[8],183,1.0007
Study1_Tb3_N500,92,"sigma_innovation[1,1]",573,1.0099
Study1_Tb3_N500,92,"sigma_innovation[2,1]",563,1.0008
Study1_Tb3_N500,92,"sigma_innovation[1,2]",563,1.0008
Study1_Tb3_N500,92,"sigma_innovation[2,2]",374,1.0004
Study1_Tb3_N500,93,Level2Mean[1],21881,1
Study1_Tb3_N500,93,Level2Mean[2],19479,1
Study1_Tb3_N500,93,Level2Mean[3],27493,1.0001
Study1_Tb3_N500,93,Level2Mean[4],32288,1
Study1_Tb3_N500,93,Level2Mean[5],153,1
Study1_Tb3_N500,93,Level2Mean[6],116,1.0129
Study1_Tb3_N500,93,Level2Mean[7],247,1.0005
Study1_Tb3_N500,93,Level2Mean[8],161,1.0007
Study1_Tb3_N500,93,Level2Sigma[1],1294,1
Study1_Tb3_N500,93,Level2Sigma[2],746,1.0057
Study1_Tb3_N500,93,Level2Sigma[3],3000,1
Study1_Tb3_N500,93,Level2Sigma[4],9801,1.0007
Study1_Tb3_N500,93,Level2Sigma[5],166,1.0022
Study1_Tb3_N500,93,Level2Sigma[6],160,1.0099
Study1_Tb3_N500,93,Level2Sigma[7],175,1.0252
Study1_Tb3_N500,93,Level2Sigma[8],151,1.0011
Study1_Tb3_N500,93,"sigma_innovation[1,1]",290,1.0001
Study1_Tb3_N500,93,"sigma_innovation[2,1]",399,1.0003
Study1_Tb3_N500,93,"sigma_innovation[1,2]",399,1.0003
Study1_Tb3_N500,93,"sigma_innovation[2,2]",262,1.0129
Study1_Tb3_N500,94,Level2Mean[1],17959,1.0001
Study1_Tb3_N500,94,Level2Mean[2],22411,1.0002
Study1_Tb3_N500,94,Level2Mean[3],27875,1
Study1_Tb3_N500,94,Level2Mean[4],33337,1
Study1_Tb3_N500,94,Level2Mean[5],99,1.0135
Study1_Tb3_N500,94,Level2Mean[6],139,1.0122
Study1_Tb3_N500,94,Level2Mean[7],263,1.0012
Study1_Tb3_N500,94,Level2Mean[8],213,1.0008
Study1_Tb3_N500,94,Level2Sigma[1],686,1.0024
Study1_Tb3_N500,94,Level2Sigma[2],1824,1.0025
Study1_Tb3_N500,94,Level2Sigma[3],2327,1.0013
Study1_Tb3_N500,94,Level2Sigma[4],12318,1.0004
Study1_Tb3_N500,94,Level2Sigma[5],198,1.0021
Study1_Tb3_N500,94,Level2Sigma[6],207,1.0053
Study1_Tb3_N500,94,Level2Sigma[7],158,1.0013
Study1_Tb3_N500,94,Level2Sigma[8],191,1.0019
Study1_Tb3_N500,94,"sigma_innovation[1,1]",207,1.0066
Study1_Tb3_N500,94,"sigma_innovation[2,1]",452,1.0005
Study1_Tb3_N500,94,"sigma_innovation[1,2]",452,1.0005
Study1_Tb3_N500,94,"sigma_innovation[2,2]",324,1.005
Study1_Tb3_N500,95,Level2Mean[1],22762,1
Study1_Tb3_N500,95,Level2Mean[2],17405,1.0001
Study1_Tb3_N500,95,Level2Mean[3],27648,1.0002
Study1_Tb3_N500,95,Level2Mean[4],31294,1
Study1_Tb3_N500,95,Level2Mean[5],117,1.0492
Study1_Tb3_N500,95,Level2Mean[6],115,1.0011
Study1_Tb3_N500,95,Level2Mean[7],192,1.0075
Study1_Tb3_N500,95,Level2Mean[8],235,1.0093
Study1_Tb3_N500,95,Level2Sigma[1],1002,1.012
Study1_Tb3_N500,95,Level2Sigma[2],537,1
Study1_Tb3_N500,95,Level2Sigma[3],2883,1.0037
Study1_Tb3_N500,95,Level2Sigma[4],5813,1
Study1_Tb3_N500,95,Level2Sigma[5],184,1.007
Study1_Tb3_N500,95,Level2Sigma[6],148,1.0001
Study1_Tb3_N500,95,Level2Sigma[7],115,1.0244
Study1_Tb3_N500,95,Level2Sigma[8],124,1
Study1_Tb3_N500,95,"sigma_innovation[1,1]",205,1.0282
Study1_Tb3_N500,95,"sigma_innovation[2,1]",417,1.003
Study1_Tb3_N500,95,"sigma_innovation[1,2]",417,1.003
Study1_Tb3_N500,95,"sigma_innovation[2,2]",229,1.0004
Study1_Tb3_N500,96,Level2Mean[1],17311,1
Study1_Tb3_N500,96,Level2Mean[2],19651,1
Study1_Tb3_N500,96,Level2Mean[3],27116,1
Study1_Tb3_N500,96,Level2Mean[4],31793,1
Study1_Tb3_N500,96,Level2Mean[5],151,1.0009
Study1_Tb3_N500,96,Level2Mean[6],156,1.0099
Study1_Tb3_N500,96,Level2Mean[7],198,1.0071
Study1_Tb3_N500,96,Level2Mean[8],272,1.0033
Study1_Tb3_N500,96,Level2Sigma[1],948,1.0006
Study1_Tb3_N500,96,Level2Sigma[2],969,1.0016
Study1_Tb3_N500,96,Level2Sigma[3],4063,1
Study1_Tb3_N500,96,Level2Sigma[4],7356,1.0006
Study1_Tb3_N500,96,Level2Sigma[5],167,1.0541
Study1_Tb3_N500,96,Level2Sigma[6],178,1.0017
Study1_Tb3_N500,96,Level2Sigma[7],171,1.0495
Study1_Tb3_N500,96,Level2Sigma[8],153,1.0022
Study1_Tb3_N500,96,"sigma_innovation[1,1]",325,1.0001
Study1_Tb3_N500,96,"sigma_innovation[2,1]",544,1.0026
Study1_Tb3_N500,96,"sigma_innovation[1,2]",544,1.0026
Study1_Tb3_N500,96,"sigma_innovation[2,2]",377,1.005
Study1_Tb3_N500,97,Level2Mean[1],13999,1.0004
Study1_Tb3_N500,97,Level2Mean[2],19019,1
Study1_Tb3_N500,97,Level2Mean[3],26093,1
Study1_Tb3_N500,97,Level2Mean[4],31802,1
Study1_Tb3_N500,97,Level2Mean[5],110,1.0531
Study1_Tb3_N500,97,Level2Mean[6],173,1.0469
Study1_Tb3_N500,97,Level2Mean[7],277,1.0364
Study1_Tb3_N500,97,Level2Mean[8],368,1.0134
Study1_Tb3_N500,97,Level2Sigma[1],571,1.017
Study1_Tb3_N500,97,Level2Sigma[2],1797,1.0055
Study1_Tb3_N500,97,Level2Sigma[3],1800,1.0051
Study1_Tb3_N500,97,Level2Sigma[4],15394,1.0014
Study1_Tb3_N500,97,Level2Sigma[5],163,1.0037
Study1_Tb3_N500,97,Level2Sigma[6],200,1.0054
Study1_Tb3_N500,97,Level2Sigma[7],164,1.0041
Study1_Tb3_N500,97,Level2Sigma[8],138,1.0031
Study1_Tb3_N500,97,"sigma_innovation[1,1]",226,1.0318
Study1_Tb3_N500,97,"sigma_innovation[2,1]",740,1.0038
Study1_Tb3_N500,97,"sigma_innovation[1,2]",740,1.0038
Study1_Tb3_N500,97,"sigma_innovation[2,2]",442,1.0176
Study1_Tb3_N500,98,Level2Mean[1],19941,1
Study1_Tb3_N500,98,Level2Mean[2],22119,1
Study1_Tb3_N500,98,Level2Mean[3],28018,1
Study1_Tb3_N500,98,Level2Mean[4],32755,1
Study1_Tb3_N500,98,Level2Mean[5],101,1.0048
Study1_Tb3_N500,98,Level2Mean[6],157,1.0282
Study1_Tb3_N500,98,Level2Mean[7],197,1.012
Study1_Tb3_N500,98,Level2Mean[8],225,1.0011
Study1_Tb3_N500,98,Level2Sigma[1],840,1.0008
Study1_Tb3_N500,98,Level2Sigma[2],1409,1.0045
Study1_Tb3_N500,98,Level2Sigma[3],3642,1.0005
Study1_Tb3_N500,98,Level2Sigma[4],12673,1.0009
Study1_Tb3_N500,98,Level2Sigma[5],182,1.0111
Study1_Tb3_N500,98,Level2Sigma[6],147,1.0063
Study1_Tb3_N500,98,Level2Sigma[7],135,1.0292
Study1_Tb3_N500,98,Level2Sigma[8],200,1.0085
Study1_Tb3_N500,98,"sigma_innovation[1,1]",221,1.0026
Study1_Tb3_N500,98,"sigma_innovation[2,1]",442,1.0007
Study1_Tb3_N500,98,"sigma_innovation[1,2]",442,1.0007
Study1_Tb3_N500,98,"sigma_innovation[2,2]",299,1.0183
Study1_Tb3_N500,99,Level2Mean[1],17450,1
Study1_Tb3_N500,99,Level2Mean[2],21223,1
Study1_Tb3_N500,99,Level2Mean[3],26215,1
Study1_Tb3_N500,99,Level2Mean[4],31639,1
Study1_Tb3_N500,99,Level2Mean[5],123,1.006
Study1_Tb3_N500,99,Level2Mean[6],129,1.0042
Study1_Tb3_N500,99,Level2Mean[7],261,1
Study1_Tb3_N500,99,Level2Mean[8],216,1.011
Study1_Tb3_N500,99,Level2Sigma[1],667,1.0024
Study1_Tb3_N500,99,Level2Sigma[2],1154,1
Study1_Tb3_N500,99,Level2Sigma[3],2246,1.0005
Study1_Tb3_N500,99,Level2Sigma[4],5565,1
Study1_Tb3_N500,99,Level2Sigma[5],176,1.0002
Study1_Tb3_N500,99,Level2Sigma[6],190,1.0022
Study1_Tb3_N500,99,Level2Sigma[7],137,1.0138
Study1_Tb3_N500,99,Level2Sigma[8],164,1.0024
Study1_Tb3_N500,99,"sigma_innovation[1,1]",222,1.0032
Study1_Tb3_N500,99,"sigma_innovation[2,1]",587,1.0009
Study1_Tb3_N500,99,"sigma_innovation[1,2]",587,1.0009
Study1_Tb3_N500,99,"sigma_innovation[2,2]",345,1.0053
Study1_Tb3_N500,100,Level2Mean[1],21826,1
Study1_Tb3_N500,100,Level2Mean[2],21587,1
Study1_Tb3_N500,100,Level2Mean[3],28195,1
Study1_Tb3_N500,100,Level2Mean[4],32207,1
Study1_Tb3_N500,100,Level2Mean[5],120,1
Study1_Tb3_N500,100,Level2Mean[6],151,1.0067
Study1_Tb3_N500,100,Level2Mean[7],191,1.0002
Study1_Tb3_N500,100,Level2Mean[8],308,1.0021
Study1_Tb3_N500,100,Level2Sigma[1],1068,1
Study1_Tb3_N500,100,Level2Sigma[2],1328,1.0014
Study1_Tb3_N500,100,Level2Sigma[3],4194,1.0001
Study1_Tb3_N500,100,Level2Sigma[4],12607,1
Study1_Tb3_N500,100,Level2Sigma[5],172,1.0064
Study1_Tb3_N500,100,Level2Sigma[6],183,1.0028
Study1_Tb3_N500,100,Level2Sigma[7],175,1.0034
Study1_Tb3_N500,100,Level2Sigma[8],150,1.0217
Study1_Tb3_N500,100,"sigma_innovation[1,1]",209,1.0009
Study1_Tb3_N500,100,"sigma_innovation[2,1]",447,1.0011
Study1_Tb3_N500,100,"sigma_innovation[1,2]",447,1.0011
Study1_Tb3_N500,100,"sigma_innovation[2,2]",392,1.0035
