"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
91,3.38008587561722,3.3936,0.1149,3.1673,3.6181,1,1,2.6490919557642,2.6426,0.0993,2.4486,2.8382,1,1,6.5592497625802,6.4646,0.1827,6.1026,6.8229,1,1,4.79549474076678,4.8354,0.1313,4.5774,5.0939,1,1,8.41991048086296,8.1784,0.1931,7.8024,8.5559,1,1,6.27213639876793,6.3617,0.1387,6.0911,6.635,1,1,9.29394031721092,8.9639,0.2029,8.5671,9.3655,1,1,7.10490577112262,7.2288,0.1472,6.9403,7.5188,1,1,9.68083248283218,9.2898,0.2023,8.8927,9.6863,1,1,7.54002818053297,7.6975,0.1502,7.4014,7.9904,1,1,0.3,0.2839,0.015,0.2545,0.3134,1,1,0.2,0.2034,0.0157,0.1724,0.2342,1,1,-0.15,-0.1546,0.0134,-0.1806,-0.1281,1,1,-0.1,-0.1061,0.0151,-0.1361,-0.0769,1,1,1.16975723241009,1.1079,0.0851,0.9562,1.2892,1,1,0.818364051334181,0.9471,0.0735,0.8139,1.1028,1,1,1.77224917802126,1.8007,0.1314,1.5642,2.0797,1,1,1.22554713982381,1.2824,0.0955,1.1102,1.4858,1,1,1.92749400743346,1.9087,0.1393,1.6585,2.2051,1,1,1.39038469211727,1.359,0.1013,1.1778,1.5744,1,1,1.96107469695758,1.9856,0.145,1.7259,2.2948,1,1,1.44296594681151,1.4457,0.1066,1.2546,1.6731,1,1,1.97661392972742,2.0034,0.1464,1.7448,2.3168,1,1,1.46479650840188,1.4669,0.108,1.2716,1.6944,1,1,0.1,0.0989,0.0147,0.071,0.1287,1,1,0.1,0.1087,0.0145,0.0815,0.1385,1,1,0.1,0.0788,0.0131,0.0545,0.1057,1,1,0.1,0.1048,0.0147,0.077,0.1348,1,1,1,0.9882,0.0146,0.9598,1.0174,1,1,1,0.9901,0.0145,0.9622,1.0191,1,1,0.3,0.2751,0.0107,0.2543,0.2962,0,1,0.3,0.2751,0.0107,0.2543,0.2962,0,1
92,3.38008587561722,3.056,0.1209,2.8179,3.2926,0,1,2.6490919557642,2.6607,0.0813,2.5016,2.8216,1,1,6.5592497625802,6.1394,0.1743,5.7943,6.4821,0,1,4.79549474076678,4.8096,0.1208,4.5707,5.0472,1,1,8.41991048086296,8.0527,0.2021,7.6546,8.4498,1,1,6.27213639876793,6.2292,0.1426,5.95,6.509,1,1,9.29394031721092,9.0778,0.1979,8.6897,9.4659,1,1,7.10490577112262,6.9876,0.1444,6.7006,7.2717,1,1,9.68083248283218,9.4594,0.204,9.0603,9.862,1,1,7.54002818053297,7.4174,0.1433,7.1347,7.6984,1,1,0.3,0.2733,0.0161,0.2415,0.3049,1,1,0.2,0.2153,0.0139,0.1879,0.2426,1,1,-0.15,-0.154,0.0157,-0.1847,-0.1232,1,1,-0.1,-0.091,0.014,-0.1185,-0.0631,1,1,1.16975723241009,1.1665,0.0886,1.0076,1.3562,1,1,0.818364051334181,0.7566,0.0612,0.6451,0.8855,1,1,1.77224917802126,1.7192,0.1264,1.4899,1.9866,1,1,1.22554713982381,1.1788,0.0887,1.0199,1.3687,1,1,1.92749400743346,1.9969,0.1453,1.7357,2.3046,1,1,1.39038469211727,1.3925,0.1028,1.2082,1.6118,1,1,1.96107469695758,1.9725,0.1434,1.7168,2.2757,1,1,1.44296594681151,1.4166,0.105,1.2297,1.6415,1,1,1.97661392972742,2.0107,0.1471,1.7483,2.3216,1,1,1.46479650840188,1.3972,0.1037,1.2115,1.6151,1,1,0.1,0.1121,0.0151,0.0843,0.1431,1,1,0.1,0.0818,0.0142,0.0552,0.1109,1,1,0.1,0.1113,0.0148,0.0834,0.1415,1,1,0.1,0.0887,0.014,0.063,0.1177,1,1,1,0.9989,0.0148,0.9706,1.0286,1,1,1,1.0221,0.015,0.9932,1.0521,1,1,0.3,0.2875,0.0109,0.2663,0.309,1,1,0.3,0.2875,0.0109,0.2663,0.309,1,1
93,3.38008587561722,3.46,0.1258,3.2117,3.7062,1,1,2.6490919557642,2.5776,0.0875,2.4042,2.7488,1,1,6.5592497625802,6.5635,0.1938,6.1821,6.945,1,1,4.79549474076678,4.6952,0.133,4.4333,4.9589,1,1,8.41991048086296,8.5182,0.2074,8.1122,8.9227,1,1,6.27213639876793,6.1369,0.1464,5.8481,6.4268,1,1,9.29394031721092,9.393,0.2152,8.9667,9.815,1,1,7.10490577112262,6.9991,0.1436,6.718,7.2792,1,1,9.68083248283218,9.8002,0.2105,9.3809,10.2106,1,1,7.54002818053297,7.4158,0.1469,7.1276,7.7054,1,1,0.3,0.3021,0.0152,0.2721,0.3321,1,1,0.2,0.1978,0.015,0.1683,0.2275,1,1,-0.15,-0.1448,0.0157,-0.1754,-0.1141,1,1,-0.1,-0.0895,0.0132,-0.1156,-0.0638,1,1,1.16975723241009,1.2105,0.0928,1.0441,1.409,1,1,0.818364051334181,0.8272,0.0649,0.7108,0.9635,1,1,1.77224917802126,1.8919,0.1392,1.6431,2.1899,1,1,1.22554713982381,1.2989,0.0968,1.126,1.5044,1,1,1.92749400743346,2.0456,0.1492,1.78,2.3643,1,1,1.39038469211727,1.4318,0.1049,1.2439,1.6546,1,1,1.96107469695758,2.12,0.1538,1.8442,2.4494,1,1,1.44296594681151,1.4056,0.1046,1.2168,1.6265,1,1,1.97661392972742,2.0691,0.15,1.8002,2.3866,1,1,1.46479650840188,1.4381,0.1062,1.2464,1.6629,1,1,0.1,0.1005,0.0142,0.0741,0.1293,1,1,0.1,0.0975,0.0144,0.0699,0.1269,1,1,0.1,0.1136,0.0145,0.0862,0.1434,1,1,0.1,0.0729,0.0134,0.0488,0.1008,1,1,1,1.0067,0.0148,0.9782,1.0361,1,1,1,0.9918,0.0146,0.9636,1.0207,1,1,0.3,0.3074,0.0109,0.2865,0.3289,1,1,0.3,0.3074,0.0109,0.2865,0.3289,1,1
94,3.38008587561722,3.5278,0.123,3.2861,3.7675,1,1,2.6490919557642,2.7358,0.0825,2.573,2.8984,1,1,6.5592497625802,6.8057,0.1858,6.4399,7.1712,1,1,4.79549474076678,4.8264,0.1186,4.5938,5.0607,1,1,8.41991048086296,8.5991,0.1887,8.2241,8.969,1,1,6.27213639876793,6.3133,0.1286,6.0606,6.5657,1,1,9.29394031721092,9.3822,0.1973,8.9979,9.7694,1,1,7.10490577112262,7.1006,0.1317,6.8391,7.3605,1,1,9.68083248283218,9.6624,0.1975,9.272,10.0504,1,1,7.54002818053297,7.5916,0.1354,7.3256,7.8567,1,1,0.3,0.2962,0.0157,0.2652,0.3272,1,1,0.2,0.1837,0.0161,0.1522,0.2153,1,1,-0.15,-0.1498,0.0137,-0.1764,-0.1228,1,1,-0.1,-0.129,0.0131,-0.1543,-0.1034,0,1,1.16975723241009,1.1903,0.0907,1.0286,1.3841,1,1,0.818364051334181,0.7724,0.0624,0.6598,0.9032,1,1,1.77224917802126,1.8194,0.133,1.5802,2.0998,1,1,1.22554713982381,1.1444,0.0862,0.9889,1.3259,1,1,1.92749400743346,1.8514,0.1363,1.6062,2.1399,1,1,1.39038469211727,1.2607,0.0943,1.0922,1.4613,1,1,1.96107469695758,1.9543,0.143,1.6985,2.2573,1,1,1.44296594681151,1.2775,0.0954,1.107,1.4801,1,1,1.97661392972742,1.9389,0.1421,1.6826,2.2402,1,1,1.46479650840188,1.3208,0.0985,1.1426,1.5266,1,1,0.1,0.1096,0.0151,0.0813,0.1403,1,1,0.1,0.1148,0.015,0.0869,0.1457,1,1,0.1,0.0846,0.0135,0.059,0.1125,1,1,0.1,0.072,0.0133,0.0475,0.0996,0,1,1,1.0034,0.0147,0.9749,1.0329,1,1,1,0.9832,0.0144,0.9553,1.0116,1,1,0.3,0.2844,0.0107,0.2637,0.3053,1,1,0.3,0.2844,0.0107,0.2637,0.3053,1,1
95,3.38008587561722,3.2788,0.1336,3.0145,3.5392,1,1,2.6490919557642,2.6982,0.0857,2.5296,2.8664,1,1,6.5592497625802,6.2591,0.1931,5.8762,6.6345,1,1,4.79549474076678,4.8909,0.1158,4.6638,5.1176,1,1,8.41991048086296,7.9534,0.2066,7.5484,8.3557,0,1,6.27213639876793,6.407,0.1299,6.1534,6.6607,1,1,9.29394031721092,8.8789,0.2044,8.4788,9.279,0,1,7.10490577112262,7.2353,0.1357,6.9676,7.5022,1,1,9.68083248283218,9.3209,0.2104,8.9063,9.7356,1,1,7.54002818053297,7.6831,0.1351,7.4192,7.9493,1,1,0.3,0.2671,0.0152,0.2374,0.2973,0,1,0.2,0.2179,0.0147,0.1888,0.2466,1,1,-0.15,-0.1674,0.0141,-0.1952,-0.1397,1,1,-0.1,-0.1051,0.0146,-0.1341,-0.0765,1,1,1.16975723241009,1.289,0.0968,1.1119,1.4931,1,1,0.818364051334181,0.8029,0.0645,0.6853,0.9391,1,1,1.77224917802126,1.9089,0.1391,1.6615,2.2045,1,1,1.22554713982381,1.1191,0.0849,0.9662,1.2991,1,1,1.92749400743346,2.0474,0.1489,1.7783,2.3616,1,1,1.39038469211727,1.2659,0.0943,1.0965,1.4653,1,1,1.96107469695758,2.0146,0.1464,1.7531,2.3272,1,1,1.44296594681151,1.322,0.0986,1.146,1.5316,1,1,1.97661392972742,2.0728,0.1517,1.8023,2.394,1,1,1.46479650840188,1.3104,0.0974,1.1346,1.5172,1,1,0.1,0.103,0.0149,0.0751,0.1333,1,1,0.1,0.0968,0.0142,0.07,0.1259,1,1,0.1,0.0893,0.014,0.063,0.1178,1,1,0.1,0.098,0.0141,0.0716,0.1269,1,1,1,0.9817,0.0143,0.9541,1.0103,1,1,1,1.0062,0.0148,0.9779,1.0354,1,1,0.3,0.2824,0.0107,0.2619,0.3036,1,1,0.3,0.2824,0.0107,0.2619,0.3036,1,1
96,3.38008587561722,3.4496,0.1226,3.2105,3.6918,1,1,2.6490919557642,2.7344,0.1036,2.5317,2.9393,1,1,6.5592497625802,6.5928,0.1698,6.2589,6.926,1,1,4.79549474076678,4.9162,0.1448,4.6328,5.2008,1,1,8.41991048086296,8.3857,0.1967,7.9963,8.7705,1,1,6.27213639876793,6.3386,0.1566,6.0309,6.6443,1,1,9.29394031721092,9.2204,0.1952,8.8409,9.6027,1,1,7.10490577112262,7.1969,0.1621,6.8782,7.5147,1,1,9.68083248283218,9.6098,0.2011,9.2133,10.0004,1,1,7.54002818053297,7.5477,0.1563,7.241,7.8541,1,1,0.3,0.3191,0.0163,0.2871,0.3511,1,1,0.2,0.2182,0.0147,0.1894,0.247,1,1,-0.15,-0.1442,0.0146,-0.173,-0.1157,1,1,-0.1,-0.1078,0.015,-0.137,-0.0784,1,1,1.16975723241009,1.1732,0.0901,1.0122,1.3655,1,1,0.818364051334181,0.9945,0.0767,0.8572,1.1564,0,1,1.77224917802126,1.6683,0.1235,1.4452,1.9298,1,1,1.22554713982381,1.414,0.1047,1.2258,1.6353,0,1,1.92749400743346,1.936,0.1419,1.6807,2.238,1,1,1.39038469211727,1.5348,0.1136,1.3311,1.7752,1,1,1.96107469695758,1.9184,0.1411,1.6642,2.216,1,1,1.44296594681151,1.5846,0.1164,1.3758,1.8303,1,1,1.97661392972742,1.9709,0.1442,1.7115,2.2777,1,1,1.46479650840188,1.5346,0.1139,1.3311,1.7773,1,1,0.1,0.1171,0.0149,0.0892,0.1477,1,1,0.1,0.0965,0.0148,0.0685,0.1264,1,1,0.1,0.0993,0.0141,0.0731,0.1282,1,1,0.1,0.1025,0.0144,0.0758,0.1316,1,1,1,1.0042,0.0148,0.9756,1.0333,1,1,1,1.0301,0.0152,1.0008,1.0603,0,1,0.3,0.3011,0.011,0.2794,0.3229,1,1,0.3,0.3011,0.011,0.2794,0.3229,1,1
97,3.38008587561722,3.2313,0.1215,2.9923,3.4692,1,1,2.6490919557642,2.7026,0.0915,2.522,2.8823,1,1,6.5592497625802,6.1988,0.177,5.8513,6.5496,0,1,4.79549474076678,4.857,0.1392,4.582,5.1293,1,1,8.41991048086296,8.0732,0.1821,7.7182,8.4319,1,1,6.27213639876793,6.2367,0.1556,5.9321,6.5439,1,1,9.29394031721092,9.018,0.1873,8.6519,9.381,1,1,7.10490577112262,7.0637,0.1551,6.7615,7.3691,1,1,9.68083248283218,9.3776,0.1898,9.0039,9.7511,1,1,7.54002818053297,7.4131,0.1624,7.0957,7.7287,1,1,0.3,0.3166,0.0153,0.2866,0.3466,1,1,0.2,0.1947,0.0153,0.1646,0.2245,1,1,-0.15,-0.1463,0.0142,-0.174,-0.1183,1,1,-0.1,-0.1149,0.0146,-0.1437,-0.0862,1,1,1.16975723241009,1.1674,0.0898,1.0057,1.3568,1,1,0.818364051334181,0.8719,0.0682,0.7487,1.0163,1,1,1.77224917802126,1.7374,0.1277,1.5085,2.0092,1,1,1.22554713982381,1.3621,0.1015,1.1798,1.576,1,1,1.92749400743346,1.7765,0.1303,1.5426,2.0533,1,1,1.39038469211727,1.5287,0.1117,1.3292,1.7671,1,1,1.96107469695758,1.8388,0.1355,1.5947,2.1254,1,1,1.44296594681151,1.5255,0.1118,1.3242,1.763,1,1,1.97661392972742,1.8665,0.1377,1.6206,2.1601,1,1,1.46479650840188,1.5857,0.1157,1.3794,1.833,1,1,0.1,0.1027,0.0144,0.0755,0.1323,1,1,0.1,0.1044,0.0146,0.0766,0.134,1,1,0.1,0.0944,0.0139,0.0682,0.1229,1,1,0.1,0.0976,0.0144,0.0706,0.127,1,1,1,1.0026,0.0148,0.974,1.0316,1,1,1,0.9865,0.0145,0.9583,1.0152,1,1,0.3,0.2998,0.0108,0.2787,0.321,1,1,0.3,0.2998,0.0108,0.2787,0.321,1,1
98,3.38008587561722,3.3526,0.1162,3.1235,3.5824,1,1,2.6490919557642,2.6358,0.0862,2.4666,2.8065,1,1,6.5592497625802,6.4672,0.1679,6.1383,6.7962,1,1,4.79549474076678,4.7342,0.1292,4.4797,4.9892,1,1,8.41991048086296,8.3366,0.1745,7.9941,8.6785,1,1,6.27213639876793,6.2086,0.1554,5.9056,6.5153,1,1,9.29394031721092,9.2002,0.1796,8.8519,9.552,1,1,7.10490577112262,7.0164,0.1722,6.6777,7.3523,1,1,9.68083248283218,9.6443,0.1808,9.2878,10.0008,1,1,7.54002818053297,7.4549,0.1743,7.114,7.8004,1,1,0.3,0.2914,0.0156,0.2609,0.322,1,1,0.2,0.1934,0.014,0.1659,0.221,1,1,-0.15,-0.1658,0.016,-0.1978,-0.1342,1,1,-0.1,-0.1323,0.0137,-0.1592,-0.1054,0,1,1.16975723241009,1.1072,0.0859,0.9523,1.2891,1,1,0.818364051334181,0.8128,0.0646,0.6952,0.9482,1,1,1.77224917802126,1.6405,0.1205,1.4248,1.8959,1,1,1.22554713982381,1.2611,0.094,1.0925,1.4611,1,1,1.92749400743346,1.7047,0.1253,1.4804,1.9703,1,1,1.39038469211727,1.5261,0.1113,1.3275,1.7622,1,1,1.96107469695758,1.7628,0.1304,1.529,2.0402,1,1,1.44296594681151,1.701,0.1239,1.48,1.9635,0,1,1.97661392972742,1.7803,0.1311,1.5431,2.06,1,1,1.46479650840188,1.7184,0.1251,1.4939,1.9833,0,1,0.1,0.1057,0.0156,0.0761,0.1374,1,1,0.1,0.0843,0.0138,0.0584,0.1123,1,1,0.1,0.1144,0.0146,0.0872,0.1445,1,1,0.1,0.0847,0.0135,0.0593,0.1126,1,1,1,0.9867,0.0146,0.9585,1.0157,1,1,1,1.0151,0.0149,0.9861,1.0447,1,1,0.3,0.3058,0.0108,0.2849,0.3274,1,1,0.3,0.3058,0.0108,0.2849,0.3274,1,1
99,3.38008587561722,3.1733,0.1261,2.9224,3.4186,1,1,2.6490919557642,2.5845,0.0761,2.434,2.7326,1,1,6.5592497625802,6.2848,0.1798,5.9335,6.6385,1,1,4.79549474076678,4.6802,0.1147,4.4528,4.9038,1,1,8.41991048086296,8.0792,0.1987,7.6911,8.4703,1,1,6.27213639876793,6.0964,0.1373,5.8275,6.3649,1,1,9.29394031721092,9.0223,0.1965,8.6375,9.41,1,1,7.10490577112262,6.9552,0.1488,6.6619,7.2476,1,1,9.68083248283218,9.4908,0.2026,9.0948,9.8909,1,1,7.54002818053297,7.4262,0.1533,7.1244,7.7271,1,1,0.3,0.3233,0.0147,0.2941,0.3521,1,1,0.2,0.1997,0.0155,0.1695,0.2302,1,1,-0.15,-0.1419,0.0141,-0.1696,-0.1142,1,1,-0.1,-0.0766,0.0156,-0.1072,-0.0458,1,1,1.16975723241009,1.2187,0.0929,1.0523,1.4148,1,1,0.818364051334181,0.7037,0.058,0.599,0.8258,1,1,1.77224917802126,1.762,0.1295,1.5306,2.0373,1,1,1.22554713982381,1.1123,0.0842,0.9612,1.2916,1,1,1.92749400743346,1.9684,0.1428,1.7128,2.2701,1,1,1.39038469211727,1.3474,0.1002,1.1667,1.56,1,1,1.96107469695758,1.9303,0.1409,1.679,2.2316,1,1,1.44296594681151,1.4588,0.1075,1.2663,1.6868,1,1,1.97661392972742,1.988,0.1458,1.7282,2.2967,1,1,1.46479650840188,1.5092,0.1114,1.3092,1.7458,1,1,0.1,0.092,0.0145,0.0649,0.1214,1,1,0.1,0.1075,0.0148,0.0793,0.1381,1,1,0.1,0.0925,0.0141,0.0655,0.1211,1,1,0.1,0.1119,0.0149,0.0842,0.1423,1,1,1,0.994,0.0148,0.9656,1.0233,1,1,1,0.9941,0.0147,0.9659,1.0234,1,1,0.3,0.2842,0.0108,0.2631,0.3055,1,1,0.3,0.2842,0.0108,0.2631,0.3055,1,1
100,3.38008587561722,3.3536,0.1173,3.1236,3.5825,1,1,2.6490919557642,2.6345,0.0837,2.4695,2.7985,1,1,6.5592497625802,6.7117,0.1678,6.3835,7.0395,1,1,4.79549474076678,4.7796,0.12,4.544,5.0134,1,1,8.41991048086296,8.6095,0.176,8.2603,8.9553,1,1,6.27213639876793,6.25,0.1392,5.9783,6.5231,1,1,9.29394031721092,9.5081,0.1887,9.1369,9.8786,1,1,7.10490577112262,7.08,0.143,6.8009,7.3583,1,1,9.68083248283218,9.9721,0.1884,9.6011,10.3412,1,1,7.54002818053297,7.5185,0.1482,7.2267,7.8105,1,1,0.3,0.2779,0.0163,0.2461,0.3105,1,1,0.2,0.1863,0.0138,0.1593,0.2133,1,1,-0.15,-0.1659,0.0158,-0.197,-0.1349,1,1,-0.1,-0.1148,0.0167,-0.1475,-0.0821,1,1,1.16975723241009,1.125,0.0873,0.9685,1.3102,1,1,0.818364051334181,0.7824,0.0623,0.6697,0.9127,1,1,1.77224917802126,1.6419,0.1205,1.4258,1.8969,1,1,1.22554713982381,1.1664,0.0877,1.0084,1.3527,1,1,1.92749400743346,1.7273,0.1269,1.4985,1.9975,1,1,1.39038469211727,1.3576,0.1002,1.1766,1.5696,1,1,1.96107469695758,1.8572,0.1353,1.6132,2.1433,1,1,1.44296594681151,1.4047,0.1037,1.2186,1.6266,1,1,1.97661392972742,1.8575,0.1354,1.6142,2.1434,1,1,1.46479650840188,1.4545,0.1075,1.2623,1.686,1,1,0.1,0.1184,0.0152,0.0903,0.1496,1,1,0.1,0.0804,0.0141,0.0543,0.1096,1,1,0.1,0.1153,0.0144,0.0887,0.1448,1,1,0.1,0.1243,0.0148,0.0968,0.155,1,1,1,0.9944,0.0147,0.9656,1.0236,1,1,1,0.9764,0.0144,0.9485,1.005,1,1,0.3,0.3005,0.0107,0.2796,0.3217,1,1,0.3,0.3005,0.0107,0.2796,0.3217,1,1
