"r","Tru_Level2Mean[1]","Est_Level2Mean[1]","se_Level2Mean[1]","LL_Level2Mean[1]","UL_Level2Mean[1]","cFlag_Level2Mean[1]","pFlag_Level2Mean[1]","Tru_Level2Mean[2]","Est_Level2Mean[2]","se_Level2Mean[2]","LL_Level2Mean[2]","UL_Level2Mean[2]","cFlag_Level2Mean[2]","pFlag_Level2Mean[2]","Tru_Level2Mean[3]","Est_Level2Mean[3]","se_Level2Mean[3]","LL_Level2Mean[3]","UL_Level2Mean[3]","cFlag_Level2Mean[3]","pFlag_Level2Mean[3]","Tru_Level2Mean[4]","Est_Level2Mean[4]","se_Level2Mean[4]","LL_Level2Mean[4]","UL_Level2Mean[4]","cFlag_Level2Mean[4]","pFlag_Level2Mean[4]","Tru_Level2Mean[5]","Est_Level2Mean[5]","se_Level2Mean[5]","LL_Level2Mean[5]","UL_Level2Mean[5]","cFlag_Level2Mean[5]","pFlag_Level2Mean[5]","Tru_Level2Mean[6]","Est_Level2Mean[6]","se_Level2Mean[6]","LL_Level2Mean[6]","UL_Level2Mean[6]","cFlag_Level2Mean[6]","pFlag_Level2Mean[6]","Tru_Level2Mean[7]","Est_Level2Mean[7]","se_Level2Mean[7]","LL_Level2Mean[7]","UL_Level2Mean[7]","cFlag_Level2Mean[7]","pFlag_Level2Mean[7]","Tru_Level2Mean[8]","Est_Level2Mean[8]","se_Level2Mean[8]","LL_Level2Mean[8]","UL_Level2Mean[8]","cFlag_Level2Mean[8]","pFlag_Level2Mean[8]","Tru_Level2Mean[9]","Est_Level2Mean[9]","se_Level2Mean[9]","LL_Level2Mean[9]","UL_Level2Mean[9]","cFlag_Level2Mean[9]","pFlag_Level2Mean[9]","Tru_Level2Mean[10]","Est_Level2Mean[10]","se_Level2Mean[10]","LL_Level2Mean[10]","UL_Level2Mean[10]","cFlag_Level2Mean[10]","pFlag_Level2Mean[10]","Tru_Level2Mean[11]","Est_Level2Mean[11]","se_Level2Mean[11]","LL_Level2Mean[11]","UL_Level2Mean[11]","cFlag_Level2Mean[11]","pFlag_Level2Mean[11]","Tru_Level2Mean[12]","Est_Level2Mean[12]","se_Level2Mean[12]","LL_Level2Mean[12]","UL_Level2Mean[12]","cFlag_Level2Mean[12]","pFlag_Level2Mean[12]","Tru_Level2Mean[13]","Est_Level2Mean[13]","se_Level2Mean[13]","LL_Level2Mean[13]","UL_Level2Mean[13]","cFlag_Level2Mean[13]","pFlag_Level2Mean[13]","Tru_Level2Mean[14]","Est_Level2Mean[14]","se_Level2Mean[14]","LL_Level2Mean[14]","UL_Level2Mean[14]","cFlag_Level2Mean[14]","pFlag_Level2Mean[14]","Tru_Level2Sigma[1]","Est_Level2Sigma[1]","se_Level2Sigma[1]","LL_Level2Sigma[1]","UL_Level2Sigma[1]","cFlag_Level2Sigma[1]","pFlag_Level2Sigma[1]","Tru_Level2Sigma[2]","Est_Level2Sigma[2]","se_Level2Sigma[2]","LL_Level2Sigma[2]","UL_Level2Sigma[2]","cFlag_Level2Sigma[2]","pFlag_Level2Sigma[2]","Tru_Level2Sigma[3]","Est_Level2Sigma[3]","se_Level2Sigma[3]","LL_Level2Sigma[3]","UL_Level2Sigma[3]","cFlag_Level2Sigma[3]","pFlag_Level2Sigma[3]","Tru_Level2Sigma[4]","Est_Level2Sigma[4]","se_Level2Sigma[4]","LL_Level2Sigma[4]","UL_Level2Sigma[4]","cFlag_Level2Sigma[4]","pFlag_Level2Sigma[4]","Tru_Level2Sigma[5]","Est_Level2Sigma[5]","se_Level2Sigma[5]","LL_Level2Sigma[5]","UL_Level2Sigma[5]","cFlag_Level2Sigma[5]","pFlag_Level2Sigma[5]","Tru_Level2Sigma[6]","Est_Level2Sigma[6]","se_Level2Sigma[6]","LL_Level2Sigma[6]","UL_Level2Sigma[6]","cFlag_Level2Sigma[6]","pFlag_Level2Sigma[6]","Tru_Level2Sigma[7]","Est_Level2Sigma[7]","se_Level2Sigma[7]","LL_Level2Sigma[7]","UL_Level2Sigma[7]","cFlag_Level2Sigma[7]","pFlag_Level2Sigma[7]","Tru_Level2Sigma[8]","Est_Level2Sigma[8]","se_Level2Sigma[8]","LL_Level2Sigma[8]","UL_Level2Sigma[8]","cFlag_Level2Sigma[8]","pFlag_Level2Sigma[8]","Tru_Level2Sigma[9]","Est_Level2Sigma[9]","se_Level2Sigma[9]","LL_Level2Sigma[9]","UL_Level2Sigma[9]","cFlag_Level2Sigma[9]","pFlag_Level2Sigma[9]","Tru_Level2Sigma[10]","Est_Level2Sigma[10]","se_Level2Sigma[10]","LL_Level2Sigma[10]","UL_Level2Sigma[10]","cFlag_Level2Sigma[10]","pFlag_Level2Sigma[10]","Tru_Level2Sigma[11]","Est_Level2Sigma[11]","se_Level2Sigma[11]","LL_Level2Sigma[11]","UL_Level2Sigma[11]","cFlag_Level2Sigma[11]","pFlag_Level2Sigma[11]","Tru_Level2Sigma[12]","Est_Level2Sigma[12]","se_Level2Sigma[12]","LL_Level2Sigma[12]","UL_Level2Sigma[12]","cFlag_Level2Sigma[12]","pFlag_Level2Sigma[12]","Tru_Level2Sigma[13]","Est_Level2Sigma[13]","se_Level2Sigma[13]","LL_Level2Sigma[13]","UL_Level2Sigma[13]","cFlag_Level2Sigma[13]","pFlag_Level2Sigma[13]","Tru_Level2Sigma[14]","Est_Level2Sigma[14]","se_Level2Sigma[14]","LL_Level2Sigma[14]","UL_Level2Sigma[14]","cFlag_Level2Sigma[14]","pFlag_Level2Sigma[14]","Tru_sigma_innovation[1,1]","Est_sigma_innovation[1,1]","se_sigma_innovation[1,1]","LL_sigma_innovation[1,1]","UL_sigma_innovation[1,1]","cFlag_sigma_innovation[1,1]","pFlag_sigma_innovation[1,1]","Tru_sigma_innovation[2,2]","Est_sigma_innovation[2,2]","se_sigma_innovation[2,2]","LL_sigma_innovation[2,2]","UL_sigma_innovation[2,2]","cFlag_sigma_innovation[2,2]","pFlag_sigma_innovation[2,2]","Tru_sigma_innovation[1,2]","Est_sigma_innovation[1,2]","se_sigma_innovation[1,2]","LL_sigma_innovation[1,2]","UL_sigma_innovation[1,2]","cFlag_sigma_innovation[1,2]","pFlag_sigma_innovation[1,2]","Tru_sigma_innovation[2,1]","Est_sigma_innovation[2,1]","se_sigma_innovation[2,1]","LL_sigma_innovation[2,1]","UL_sigma_innovation[2,1]","cFlag_sigma_innovation[2,1]","pFlag_sigma_innovation[2,1]"
33,3.38008587561722,3.3505,0.0549,3.2425,3.4577,1,1,2.6490919557642,2.7081,0.043,2.6236,2.7926,1,1,6.5592497625802,6.4808,0.0801,6.3227,6.6396,1,1,4.79549474076678,4.8892,0.0599,4.7716,5.0066,1,1,8.41991048086296,8.3168,0.0837,8.1539,8.4813,1,1,6.27213639876793,6.2738,0.0648,6.1465,6.3999,1,1,9.29394031721092,9.2156,0.0868,9.0457,9.3869,1,1,7.10490577112262,7.1384,0.0666,7.0077,7.2677,1,1,9.68083248283218,9.5425,0.0901,9.3649,9.7183,1,1,7.54002818053297,7.6026,0.07,7.4644,7.7403,1,1,0.3,0.3031,0.0184,0.2678,0.3398,1,1,0.2,0.214,0.0168,0.1813,0.2473,1,1,-0.15,-0.16,0.0149,-0.1886,-0.1307,1,1,-0.1,-0.0963,0.0149,-0.1255,-0.0675,1,1,1.16975723241009,1.0793,0.0452,0.9933,1.1695,0,1,0.818364051334181,0.8008,0.0376,0.7292,0.8767,1,1,1.77224917802126,1.6906,0.0605,1.576,1.8141,1,1,1.22554713982381,1.2238,0.047,1.1351,1.3182,1,1,1.92749400743346,1.7806,0.0631,1.6615,1.9084,0,1,1.39038469211727,1.352,0.0502,1.2569,1.4533,1,1,1.96107469695758,1.8403,0.0643,1.7181,1.9704,1,1,1.44296594681151,1.3878,0.0504,1.293,1.4907,1,1,1.97661392972742,1.915,0.0667,1.7887,2.0508,1,1,1.46479650840188,1.4738,0.0537,1.3729,1.5823,1,1,0.1,0.0986,0.0242,0.0547,0.1478,1,1,0.1,0.1036,0.0236,0.0604,0.1506,1,1,0.1,0.1006,0.0214,0.0588,0.1416,1,1,0.1,0.093,0.0204,0.0557,0.133,1,1,1,1.0132,0.017,0.9808,1.0473,1,1,1,0.9854,0.0158,0.955,1.0169,1,1,0.3,0.3003,0.0116,0.2778,0.3231,1,1,0.3,0.3003,0.0116,0.2778,0.3231,1,1
34,3.38008587561722,3.2326,0.0575,3.1197,3.3433,0,1,2.6490919557642,2.6968,0.0439,2.6107,2.7829,1,1,6.5592497625802,6.4362,0.0793,6.2809,6.5903,1,1,4.79549474076678,4.8723,0.0595,4.7544,4.9882,1,1,8.41991048086296,8.2859,0.0856,8.1174,8.4527,1,1,6.27213639876793,6.3056,0.0655,6.1766,6.4342,1,1,9.29394031721092,9.2098,0.088,9.0371,9.3828,1,1,7.10490577112262,7.0964,0.0678,6.9626,7.2291,1,1,9.68083248283218,9.5676,0.0903,9.3919,9.7448,1,1,7.54002818053297,7.5262,0.0685,7.3922,7.6626,1,1,0.3,0.3103,0.0185,0.2744,0.3469,1,1,0.2,0.1754,0.0169,0.1429,0.2089,1,1,-0.15,-0.1494,0.0149,-0.1789,-0.1204,1,1,-0.1,-0.1086,0.0148,-0.1372,-0.0796,1,1,1.16975723241009,1.1446,0.0462,1.0573,1.2384,1,1,0.818364051334181,0.838,0.0375,0.7666,0.914,1,1,1.77224917802126,1.6706,0.0601,1.557,1.7925,1,1,1.22554713982381,1.2201,0.0459,1.1331,1.3134,1,1,1.92749400743346,1.826,0.0641,1.7029,1.9565,1,1,1.39038469211727,1.3531,0.0494,1.2596,1.4538,1,1,1.96107469695758,1.8679,0.0654,1.7439,2.0009,1,1,1.44296594681151,1.4266,0.0514,1.3282,1.5311,1,1,1.97661392972742,1.9289,0.0664,1.8039,2.0645,1,1,1.46479650840188,1.44,0.0516,1.3427,1.5438,1,1,0.1,0.1302,0.0246,0.0802,0.1762,1,1,0.1,0.1251,0.0235,0.0777,0.1696,1,1,0.1,0.0949,0.0205,0.0567,0.1358,1,1,0.1,0.1119,0.0217,0.0656,0.1521,1,1,1,0.9775,0.0163,0.946,1.0097,1,1,1,0.9749,0.0155,0.945,1.0056,1,1,0.3,0.2889,0.0115,0.2667,0.3116,1,1,0.3,0.2889,0.0115,0.2667,0.3116,1,1
35,3.38008587561722,3.4069,0.0588,3.2914,3.5211,1,1,2.6490919557642,2.6404,0.0448,2.5518,2.7285,1,1,6.5592497625802,6.5668,0.0827,6.4041,6.7305,1,1,4.79549474076678,4.7986,0.0629,4.6751,4.9224,1,1,8.41991048086296,8.4245,0.0892,8.2495,8.5993,1,1,6.27213639876793,6.3317,0.072,6.1905,6.4738,1,1,9.29394031721092,9.3369,0.0869,9.166,9.5063,1,1,7.10490577112262,7.143,0.0703,7.0039,7.2789,1,1,9.68083248283218,9.701,0.0888,9.5271,9.8753,1,1,7.54002818053297,7.5499,0.0747,7.4037,7.6973,1,1,0.3,0.341,0.0189,0.3034,0.3779,0,1,0.2,0.207,0.0173,0.1731,0.2409,1,1,-0.15,-0.1265,0.0151,-0.1568,-0.0972,1,1,-0.1,-0.1134,0.0148,-0.1419,-0.0843,1,1,1.16975723241009,1.1551,0.0476,1.064,1.25,1,1,0.818364051334181,0.8492,0.0382,0.776,0.926,1,1,1.77224917802126,1.744,0.0626,1.6253,1.8712,1,1,1.22554713982381,1.3087,0.0486,1.217,1.4079,1,1,1.92749400743346,1.8852,0.0659,1.7604,2.0191,1,1,1.39038469211727,1.5132,0.054,1.4118,1.6235,0,1,1.96107469695758,1.8474,0.0649,1.7254,1.9806,1,1,1.44296594681151,1.479,0.053,1.3795,1.5863,1,1,1.97661392972742,1.8981,0.0672,1.7711,2.0358,1,1,1.46479650840188,1.5739,0.0558,1.4681,1.6864,0,1,0.1,0.1542,0.0209,0.1112,0.194,0,1,0.1,0.0893,0.0227,0.051,0.1376,1,1,0.1,0.0793,0.0189,0.0464,0.1177,1,1,0.1,0.0812,0.0187,0.0477,0.12,1,1,1,1.0136,0.0167,0.9814,1.0469,1,1,1,1.0003,0.0161,0.9694,1.0327,1,1,0.3,0.3018,0.0119,0.2786,0.3253,1,1,0.3,0.3018,0.0119,0.2786,0.3253,1,1
36,3.38008587561722,3.3793,0.0601,3.2617,3.4965,1,1,2.6490919557642,2.6796,0.0464,2.5877,2.7704,1,1,6.5592497625802,6.5372,0.0819,6.3757,6.6974,1,1,4.79549474076678,4.9077,0.0607,4.7885,5.0279,1,1,8.41991048086296,8.3544,0.0914,8.1749,8.532,1,1,6.27213639876793,6.3956,0.0691,6.2601,6.5328,1,1,9.29394031721092,9.2933,0.0915,9.1139,9.4727,1,1,7.10490577112262,7.2053,0.0729,7.0627,7.3479,1,1,9.68083248283218,9.6444,0.0913,9.4639,9.823,1,1,7.54002818053297,7.6486,0.0738,7.5045,7.7933,1,1,0.3,0.2942,0.0188,0.2582,0.3315,1,1,0.2,0.189,0.0172,0.1557,0.2234,1,1,-0.15,-0.1453,0.0151,-0.1751,-0.1159,1,1,-0.1,-0.094,0.0145,-0.1232,-0.0662,1,1,1.16975723241009,1.2023,0.0479,1.1115,1.2995,1,1,0.818364051334181,0.8883,0.0384,0.8147,0.9658,1,1,1.77224917802126,1.7332,0.0619,1.6163,1.8592,1,1,1.22554713982381,1.2463,0.047,1.1577,1.3419,1,1,1.92749400743346,1.9504,0.0675,1.8235,2.0871,1,1,1.39038469211727,1.4491,0.0521,1.3504,1.5537,1,1,1.96107469695758,1.9565,0.0679,1.829,2.0933,1,1,1.44296594681151,1.5402,0.0548,1.4366,1.652,1,1,1.97661392972742,1.9575,0.0682,1.8285,2.0959,1,1,1.46479650840188,1.5634,0.055,1.4586,1.6744,1,1,0.1,0.1498,0.0228,0.1015,0.1916,0,1,0.1,0.1145,0.0233,0.0697,0.1604,1,1,0.1,0.0914,0.0199,0.0547,0.1311,1,1,0.1,0.0676,0.0152,0.0425,0.1012,1,1,1,1.0087,0.0163,0.9771,1.0412,1,1,1,1.0088,0.0159,0.9783,1.0405,1,1,0.3,0.3184,0.0118,0.2954,0.3419,1,1,0.3,0.3184,0.0118,0.2954,0.3419,1,1
37,3.38008587561722,3.4003,0.0589,3.2843,3.5145,1,1,2.6490919557642,2.5924,0.0444,2.5056,2.6798,1,1,6.5592497625802,6.5388,0.0829,6.3765,6.7007,1,1,4.79549474076678,4.7569,0.0614,4.636,4.8774,1,1,8.41991048086296,8.3671,0.0909,8.1885,8.5452,1,1,6.27213639876793,6.2334,0.0692,6.0965,6.3685,1,1,9.29394031721092,9.2886,0.0927,9.1062,9.4697,1,1,7.10490577112262,7.0525,0.0704,6.9145,7.1914,1,1,9.68083248283218,9.6353,0.094,9.4515,9.8185,1,1,7.54002818053297,7.5003,0.0713,7.3594,7.64,1,1,0.3,0.2801,0.0173,0.2457,0.3135,1,1,0.2,0.1955,0.0175,0.1614,0.2298,1,1,-0.15,-0.1378,0.0148,-0.1661,-0.108,1,1,-0.1,-0.0962,0.0147,-0.125,-0.0673,1,1,1.16975723241009,1.1949,0.0466,1.1064,1.2893,1,1,0.818364051334181,0.8395,0.0379,0.767,0.9155,1,1,1.77224917802126,1.7537,0.061,1.6386,1.8771,1,1,1.22554713982381,1.2684,0.0475,1.1791,1.3646,1,1,1.92749400743346,1.9592,0.0674,1.8313,2.0975,1,1,1.39038469211727,1.4521,0.0527,1.3525,1.5591,1,1,1.96107469695758,1.9968,0.0679,1.8695,2.1347,1,1,1.44296594681151,1.4826,0.0531,1.382,1.5901,1,1,1.97661392972742,2.0269,0.0691,1.8956,2.1665,1,1,1.46479650840188,1.5114,0.0537,1.4093,1.6207,1,1,0.1,0.0685,0.0152,0.0424,0.1007,1,1,0.1,0.1249,0.0241,0.0733,0.1694,1,1,0.1,0.106,0.0218,0.0622,0.1486,1,1,0.1,0.0975,0.0208,0.0572,0.1382,1,1,1,0.9844,0.016,0.9534,1.0165,1,1,1,0.9811,0.016,0.9503,1.0129,1,1,0.3,0.2976,0.0114,0.2755,0.3201,1,1,0.3,0.2976,0.0114,0.2755,0.3201,1,1
38,3.38008587561722,3.4254,0.0586,3.3102,3.5393,1,1,2.6490919557642,2.6364,0.0418,2.5546,2.7183,1,1,6.5592497625802,6.6939,0.0815,6.5325,6.8534,1,1,4.79549474076678,4.7858,0.0563,4.6751,4.8962,1,1,8.41991048086296,8.4898,0.0868,8.3193,8.6605,1,1,6.27213639876793,6.2669,0.0633,6.1424,6.3903,1,1,9.29394031721092,9.3815,0.0879,9.21,9.5547,1,1,7.10490577112262,7.1006,0.0625,6.9781,7.2225,1,1,9.68083248283218,9.7295,0.0895,9.5537,9.9036,1,1,7.54002818053297,7.5252,0.0655,7.3971,7.6529,1,1,0.3,0.3016,0.0187,0.2653,0.3372,1,1,0.2,0.2046,0.0167,0.1719,0.2379,1,1,-0.15,-0.1532,0.0146,-0.1816,-0.1243,1,1,-0.1,-0.0935,0.0144,-0.1215,-0.0654,1,1,1.16975723241009,1.1755,0.0465,1.0867,1.2688,1,1,0.818364051334181,0.7684,0.0365,0.6988,0.8416,1,1,1.77224917802126,1.7196,0.0608,1.6049,1.8418,1,1,1.22554713982381,1.1347,0.0446,1.05,1.2245,0,1,1.92749400743346,1.8514,0.0644,1.7282,1.9817,1,1,1.39038469211727,1.3115,0.049,1.2183,1.4108,1,1,1.96107469695758,1.8937,0.0657,1.7687,2.0269,1,1,1.44296594681151,1.2949,0.0485,1.2031,1.394,0,1,1.97661392972742,1.9284,0.0667,1.8034,2.0654,1,1,1.46479650840188,1.3628,0.0501,1.2687,1.4638,0,1,0.1,0.0828,0.0215,0.047,0.1295,1,1,0.1,0.1135,0.0256,0.066,0.1634,1,1,0.1,0.0703,0.0161,0.0426,0.1041,1,1,0.1,0.0654,0.0138,0.0418,0.0958,0,1,1,0.985,0.016,0.9541,1.0164,1,1,1,1.0063,0.016,0.9753,1.0379,1,1,0.3,0.3031,0.0115,0.2809,0.3259,1,1,0.3,0.3031,0.0115,0.2809,0.3259,1,1
39,3.38008587561722,3.38,0.0585,3.2655,3.4953,1,1,2.6490919557642,2.6545,0.0439,2.5687,2.7404,1,1,6.5592497625802,6.5776,0.0856,6.4097,6.745,1,1,4.79549474076678,4.8583,0.0593,4.7422,4.9746,1,1,8.41991048086296,8.3804,0.0907,8.2015,8.5593,1,1,6.27213639876793,6.3492,0.0619,6.228,6.4713,1,1,9.29394031721092,9.2127,0.0939,9.0283,9.3967,1,1,7.10490577112262,7.1915,0.066,7.0613,7.3205,1,1,9.68083248283218,9.6258,0.0962,9.4387,9.8142,1,1,7.54002818053297,7.6081,0.0693,7.4732,7.7436,1,1,0.3,0.2832,0.0177,0.249,0.3185,1,1,0.2,0.1854,0.0175,0.1511,0.2196,1,1,-0.15,-0.1363,0.015,-0.1664,-0.1074,1,1,-0.1,-0.0839,0.0152,-0.1136,-0.0544,1,1,1.16975723241009,1.175,0.0464,1.0865,1.2691,1,1,0.818364051334181,0.828,0.0371,0.758,0.9031,1,1,1.77224917802126,1.8178,0.0634,1.6974,1.9468,1,1,1.22554713982381,1.2069,0.0461,1.1199,1.2999,1,1,1.92749400743346,1.9514,0.0667,1.8251,2.0852,1,1,1.39038469211727,1.2804,0.0477,1.1901,1.3771,0,1,1.96107469695758,2.0175,0.0691,1.8872,2.1576,1,1,1.44296594681151,1.3837,0.0505,1.2881,1.4872,1,1,1.97661392972742,2.0743,0.071,1.9394,2.2184,1,1,1.46479650840188,1.4515,0.052,1.3529,1.5559,1,1,0.1,0.0867,0.0207,0.05,0.1298,1,1,0.1,0.1443,0.0209,0.1013,0.185,0,1,0.1,0.0712,0.0168,0.044,0.1076,1,1,0.1,0.1136,0.0201,0.0723,0.1516,1,1,1,1.0002,0.0164,0.9691,1.0332,1,1,1,0.9905,0.0157,0.9603,1.0217,1,1,0.3,0.3141,0.0117,0.2914,0.3375,1,1,0.3,0.3141,0.0117,0.2914,0.3375,1,1
40,3.38008587561722,3.3971,0.0581,3.282,3.5111,1,1,2.6490919557642,2.6429,0.0453,2.5547,2.7316,1,1,6.5592497625802,6.5859,0.08,6.4299,6.7443,1,1,4.79549474076678,4.7073,0.0615,4.5874,4.8272,1,1,8.41991048086296,8.3568,0.086,8.1886,8.5274,1,1,6.27213639876793,6.2215,0.0706,6.0824,6.3602,1,1,9.29394031721092,9.1681,0.0884,8.9956,9.3415,1,1,7.10490577112262,7.068,0.071,6.9291,7.2069,1,1,9.68083248283218,9.5793,0.0875,9.407,9.7517,1,1,7.54002818053297,7.4874,0.0732,7.3443,7.6309,1,1,0.3,0.2599,0.018,0.2257,0.2965,0,1,0.2,0.2105,0.0163,0.179,0.2426,1,1,-0.15,-0.1595,0.015,-0.1891,-0.1303,1,1,-0.1,-0.0678,0.0146,-0.0967,-0.0392,0,1,1.16975723241009,1.1787,0.0461,1.0907,1.2711,1,1,0.818364051334181,0.8642,0.0383,0.7909,0.9412,1,1,1.77224917802126,1.6982,0.0599,1.5856,1.82,1,1,1.22554713982381,1.268,0.0477,1.1779,1.3647,1,1,1.92749400743346,1.8427,0.0636,1.7233,1.9731,1,1,1.39038469211727,1.4874,0.0535,1.3857,1.5949,1,1,1.96107469695758,1.8881,0.0651,1.7653,2.0199,1,1,1.44296594681151,1.4983,0.0536,1.3973,1.606,1,1,1.97661392972742,1.8858,0.0653,1.7615,2.0197,1,1,1.46479650840188,1.5488,0.055,1.4454,1.6606,1,1,0.1,0.0854,0.0212,0.0486,0.1291,1,1,0.1,0.1015,0.0238,0.0565,0.1489,1,1,0.1,0.1169,0.02,0.0782,0.1558,1,1,0.1,0.095,0.0199,0.0582,0.1351,1,1,1,0.997,0.0164,0.9653,1.0293,1,1,1,0.9898,0.0158,0.9594,1.0212,1,1,0.3,0.3052,0.0116,0.2825,0.3281,1,1,0.3,0.3052,0.0116,0.2825,0.3281,1,1
41,3.38008587561722,3.3877,0.0609,3.2694,3.5058,1,1,2.6490919557642,2.652,0.0438,2.5671,2.7384,1,1,6.5592497625802,6.5641,0.0884,6.3894,6.7367,1,1,4.79549474076678,4.8031,0.0594,4.6867,4.9197,1,1,8.41991048086296,8.4397,0.0957,8.2532,8.6275,1,1,6.27213639876793,6.2669,0.0671,6.136,6.3993,1,1,9.29394031721092,9.3209,0.0954,9.133,9.5077,1,1,7.10490577112262,7.1576,0.0671,7.0276,7.2885,1,1,9.68083248283218,9.7225,0.0936,9.541,9.9064,1,1,7.54002818053297,7.5703,0.0696,7.4327,7.7052,1,1,0.3,0.3036,0.0173,0.2683,0.3368,1,1,0.2,0.2238,0.0175,0.1894,0.2584,1,1,-0.15,-0.1695,0.0156,-0.1998,-0.139,1,1,-0.1,-0.0955,0.0139,-0.1229,-0.0684,1,1,1.16975723241009,1.2296,0.048,1.1387,1.3268,1,1,0.818364051334181,0.8185,0.0391,0.7441,0.8961,1,1,1.77224917802126,1.8928,0.066,1.7694,2.026,1,1,1.22554713982381,1.2162,0.047,1.1268,1.3114,1,1,1.92749400743346,2.0658,0.0705,1.9317,2.208,0,1,1.39038469211727,1.3927,0.0517,1.295,1.4968,1,1,1.96107469695758,2.0439,0.0695,1.9126,2.1861,1,1,1.44296594681151,1.4093,0.0521,1.3101,1.5136,1,1,1.97661392972742,2.013,0.069,1.8831,2.1534,1,1,1.46479650840188,1.4616,0.0534,1.3611,1.5703,1,1,0.1,0.0784,0.0195,0.0458,0.1211,1,1,0.1,0.1205,0.0257,0.0686,0.1687,1,1,0.1,0.1148,0.0218,0.0727,0.1572,1,1,0.1,0.1042,0.0202,0.0637,0.1432,1,1,1,0.9693,0.0159,0.9384,1.0007,1,1,1,0.9953,0.0164,0.9637,1.0278,1,1,0.3,0.2692,0.0114,0.2469,0.2918,0,1,0.3,0.2692,0.0114,0.2469,0.2918,0,1
42,3.38008587561722,3.3878,0.059,3.2712,3.503,1,1,2.6490919557642,2.699,0.0449,2.6115,2.7871,1,1,6.5592497625802,6.5788,0.0835,6.4148,6.7423,1,1,4.79549474076678,4.8281,0.0602,4.7097,4.9462,1,1,8.41991048086296,8.4278,0.0927,8.246,8.609,1,1,6.27213639876793,6.2477,0.0663,6.1182,6.3775,1,1,9.29394031721092,9.2918,0.0929,9.11,9.4759,1,1,7.10490577112262,7.0777,0.069,6.9435,7.2134,1,1,9.68083248283218,9.6583,0.0903,9.4811,9.835,1,1,7.54002818053297,7.4935,0.0686,7.3588,7.6285,1,1,0.3,0.3192,0.0187,0.2826,0.3554,1,1,0.2,0.1926,0.0163,0.1612,0.2249,1,1,-0.15,-0.1393,0.0151,-0.1689,-0.1097,1,1,-0.1,-0.0902,0.0148,-0.1186,-0.0604,1,1,1.16975723241009,1.187,0.048,1.0967,1.2835,1,1,0.818364051334181,0.8509,0.0384,0.7773,0.9283,1,1,1.77224917802126,1.7701,0.0633,1.6492,1.8977,1,1,1.22554713982381,1.2482,0.0473,1.1584,1.3435,1,1,1.92749400743346,1.9791,0.0689,1.8493,2.1201,1,1,1.39038469211727,1.38,0.0501,1.2848,1.4812,1,1,1.96107469695758,2.0074,0.069,1.8771,2.1475,1,1,1.44296594681151,1.4474,0.0521,1.3483,1.5523,1,1,1.97661392972742,1.9521,0.0681,1.8225,2.0903,1,1,1.46479650840188,1.4469,0.0525,1.3476,1.5534,1,1,0.1,0.1393,0.0232,0.0906,0.1821,1,1,0.1,0.0943,0.0231,0.0518,0.141,1,1,0.1,0.0918,0.02,0.0533,0.1308,1,1,0.1,0.1058,0.0211,0.0641,0.1459,1,1,1,1.0204,0.0169,0.9874,1.0543,1,1,1,1.0188,0.0163,0.9874,1.0512,1,1,0.3,0.3092,0.012,0.2862,0.3333,1,1,0.3,0.3092,0.012,0.2862,0.3333,1,1
43,3.38008587561722,3.4003,0.0539,3.2953,3.5059,1,1,2.6490919557642,2.6465,0.0449,2.5592,2.7342,1,1,6.5592497625802,6.6324,0.0782,6.4796,6.7871,1,1,4.79549474076678,4.8674,0.0623,4.7445,4.989,1,1,8.41991048086296,8.578,0.0846,8.414,8.7432,1,1,6.27213639876793,6.2827,0.0666,6.1512,6.4125,1,1,9.29394031721092,9.4091,0.0848,9.2434,9.5755,1,1,7.10490577112262,7.1015,0.0689,6.966,7.2366,1,1,9.68083248283218,9.7577,0.0883,9.5844,9.9319,1,1,7.54002818053297,7.5402,0.0696,7.4017,7.676,1,1,0.3,0.3015,0.0182,0.2654,0.3374,1,1,0.2,0.1788,0.0172,0.1454,0.2128,1,1,-0.15,-0.1418,0.0145,-0.1704,-0.1135,1,1,-0.1,-0.1064,0.0144,-0.1345,-0.0773,1,1,1.16975723241009,1.058,0.0448,0.972,1.1475,0,1,0.818364051334181,0.8607,0.038,0.7879,0.937,1,1,1.77224917802126,1.6367,0.0589,1.5248,1.7557,0,1,1.22554713982381,1.2859,0.0476,1.1948,1.3823,1,1,1.92749400743346,1.7943,0.0635,1.6742,1.9229,0,1,1.39038469211727,1.39,0.0506,1.2938,1.4922,1,1,1.96107469695758,1.8033,0.0634,1.6836,1.931,0,1,1.44296594681151,1.4517,0.052,1.3527,1.5565,1,1,1.97661392972742,1.8638,0.0652,1.7406,1.9956,1,1,1.46479650840188,1.4763,0.0525,1.377,1.5834,1,1,0.1,0.1317,0.0253,0.0786,0.1777,1,1,0.1,0.1334,0.0233,0.0832,0.1766,1,1,0.1,0.0852,0.0192,0.0499,0.1244,1,1,0.1,0.0932,0.0205,0.0549,0.1341,1,1,1,1.0024,0.0164,0.971,1.0351,1,1,1,0.9914,0.0157,0.9611,1.0227,1,1,0.3,0.3037,0.0118,0.2807,0.3269,1,1,0.3,0.3037,0.0118,0.2807,0.3269,1,1
